,filename,date,year,month,day,lon_50,lat_50
14613,ice_conc_nh_ease2-250_cdr-v2p0_198101011200.nc,1981-01-01,1981,1,1,19.783011498787637,78.12683575216124
14614,ice_conc_nh_ease2-250_cdr-v2p0_198101031200.nc,1981-01-03,1981,1,3,20.299478269627595,77.54676147010184
14615,ice_conc_nh_ease2-250_cdr-v2p0_198101051200.nc,1981-01-05,1981,1,5,18.67152489709208,77.48142249728566
14616,ice_conc_nh_ease2-250_cdr-v2p0_198101071200.nc,1981-01-07,1981,1,7,21.303198001756943,76.34080995378261
14617,ice_conc_nh_ease2-250_cdr-v2p0_198101091200.nc,1981-01-09,1981,1,9,19.407638160467766,77.62052220818354
14618,ice_conc_nh_ease2-250_cdr-v2p0_198101111200.nc,1981-01-11,1981,1,11,20.16335928407297,76.97012728022419
14619,ice_conc_nh_ease2-250_cdr-v2p0_198101131200.nc,1981-01-13,1981,1,13,20.064055707270207,76.84137354068224
14620,ice_conc_nh_ease2-250_cdr-v2p0_198101151200.nc,1981-01-15,1981,1,15,36.21760936813221,65.40522298996784
14621,ice_conc_nh_ease2-250_cdr-v2p0_198101171200.nc,1981-01-17,1981,1,17,36.43910184692606,65.42896846879424
14622,ice_conc_nh_ease2-250_cdr-v2p0_198101191200.nc,1981-01-19,1981,1,19,20.887079686709274,76.68681431832003
14623,ice_conc_nh_ease2-250_cdr-v2p0_198101211200.nc,1981-01-21,1981,1,21,20.649500139678974,76.73625842558995
14624,ice_conc_nh_ease2-250_cdr-v2p0_198101231200.nc,1981-01-23,1981,1,23,18.363627335116465,77.55134652605098
14625,ice_conc_nh_ease2-250_cdr-v2p0_198101251200.nc,1981-01-25,1981,1,25,20.411926994105958,76.62904525797872
14626,ice_conc_nh_ease2-250_cdr-v2p0_198101271200.nc,1981-01-27,1981,1,27,20.385125193245806,76.60602208366232
14627,ice_conc_nh_ease2-250_cdr-v2p0_198101291200.nc,1981-01-29,1981,1,29,20.829501545666577,76.29517348417947
