,filename,date,year,month,day,lon_50,lat_50
1615,ice_conc_nh_ease2-250_cdr-v2p0_198801131200.nc,1988-01-13,1988,1,13,19.382186626480657,77.33228183180091
1616,ice_conc_nh_ease2-250_cdr-v2p0_198801141200.nc,1988-01-14,1988,1,14,18.874496385628458,77.41170791216062
1617,ice_conc_nh_ease2-250_cdr-v2p0_198801151200.nc,1988-01-15,1988,1,15,18.78544302845052,77.17024084436291
1618,ice_conc_nh_ease2-250_cdr-v2p0_198801161200.nc,1988-01-16,1988,1,16,19.13154291849546,77.48896835461699
1619,ice_conc_nh_ease2-250_cdr-v2p0_198801171200.nc,1988-01-17,1988,1,17,19.460628193732813,77.63743761017709
1620,ice_conc_nh_ease2-250_cdr-v2p0_198801181200.nc,1988-01-18,1988,1,18,19.20147774110281,77.72247243880012
1621,ice_conc_nh_ease2-250_cdr-v2p0_198801191200.nc,1988-01-19,1988,1,19,20.477124101226195,77.64789232366638
1622,ice_conc_nh_ease2-250_cdr-v2p0_198801201200.nc,1988-01-20,1988,1,20,21.70383154558544,77.52941226435016
1623,ice_conc_nh_ease2-250_cdr-v2p0_198801211200.nc,1988-01-21,1988,1,21,21.240376729208567,77.60588310211357
1624,ice_conc_nh_ease2-250_cdr-v2p0_198801221200.nc,1988-01-22,1988,1,22,19.94380627455263,77.29999378269548
1625,ice_conc_nh_ease2-250_cdr-v2p0_198801231200.nc,1988-01-23,1988,1,23,19.75430039114079,77.28434461702756
1626,ice_conc_nh_ease2-250_cdr-v2p0_198801241200.nc,1988-01-24,1988,1,24,19.45841977874013,77.17475932416059
1627,ice_conc_nh_ease2-250_cdr-v2p0_198801251200.nc,1988-01-25,1988,1,25,19.566586507100574,77.04768021444474
1628,ice_conc_nh_ease2-250_cdr-v2p0_198801261200.nc,1988-01-26,1988,1,26,19.358089150297342,77.01618414230647
1629,ice_conc_nh_ease2-250_cdr-v2p0_198801271200.nc,1988-01-27,1988,1,27,19.096167646912114,76.98030466648903
1630,ice_conc_nh_ease2-250_cdr-v2p0_198801281200.nc,1988-01-28,1988,1,28,19.81552975782757,77.07008974953604
1631,ice_conc_nh_ease2-250_cdr-v2p0_198801291200.nc,1988-01-29,1988,1,29,19.409640481002302,77.07175671697505
1632,ice_conc_nh_ease2-250_cdr-v2p0_198801301200.nc,1988-01-30,1988,1,30,19.339120590976435,76.98473392008641
1633,ice_conc_nh_ease2-250_cdr-v2p0_198801311200.nc,1988-01-31,1988,1,31,19.345284801310964,76.95463815122584
1634,ice_conc_nh_ease2-250_cdr-v2p0_198802011200.nc,1988-02-01,1988,2,1,19.238175854917944,77.0226651935108
1635,ice_conc_nh_ease2-250_cdr-v2p0_198802021200.nc,1988-02-02,1988,2,2,19.600711576897595,76.94603087131746
1636,ice_conc_nh_ease2-250_cdr-v2p0_198802031200.nc,1988-02-03,1988,2,3,19.340360435738244,76.94286981556937
1637,ice_conc_nh_ease2-250_cdr-v2p0_198802041200.nc,1988-02-04,1988,2,4,19.370133043310616,76.95193327869826
1638,ice_conc_nh_ease2-250_cdr-v2p0_198802051200.nc,1988-02-05,1988,2,5,19.44242302394827,76.9707514212067
1639,ice_conc_nh_ease2-250_cdr-v2p0_198802061200.nc,1988-02-06,1988,2,6,19.208344377189178,77.00085899972228
1640,ice_conc_nh_ease2-250_cdr-v2p0_198802071200.nc,1988-02-07,1988,2,7,18.70650536900677,77.00052318065318
1641,ice_conc_nh_ease2-250_cdr-v2p0_198802081200.nc,1988-02-08,1988,2,8,18.781582488242993,77.04178853632668
1642,ice_conc_nh_ease2-250_cdr-v2p0_198802091200.nc,1988-02-09,1988,2,9,18.46537704546388,77.13636506153179
1643,ice_conc_nh_ease2-250_cdr-v2p0_198802101200.nc,1988-02-10,1988,2,10,18.165644006534514,77.15557400376815
1644,ice_conc_nh_ease2-250_cdr-v2p0_198802111200.nc,1988-02-11,1988,2,11,18.444934813770743,77.12117537040724
1645,ice_conc_nh_ease2-250_cdr-v2p0_198802121200.nc,1988-02-12,1988,2,12,18.291842442395016,77.20439963625502
1646,ice_conc_nh_ease2-250_cdr-v2p0_198802131200.nc,1988-02-13,1988,2,13,18.460352169942453,77.18306435379417
1647,ice_conc_nh_ease2-250_cdr-v2p0_198802141200.nc,1988-02-14,1988,2,14,18.29422749954025,77.17762677783526
1648,ice_conc_nh_ease2-250_cdr-v2p0_198802151200.nc,1988-02-15,1988,2,15,18.82820944341651,77.0655381890135
1649,ice_conc_nh_ease2-250_cdr-v2p0_198802161200.nc,1988-02-16,1988,2,16,18.66587015283279,77.10506750902091
1650,ice_conc_nh_ease2-250_cdr-v2p0_198802171200.nc,1988-02-17,1988,2,17,19.231865428503696,77.26805248831135
1651,ice_conc_nh_ease2-250_cdr-v2p0_198802181200.nc,1988-02-18,1988,2,18,18.914616046859404,77.41972411735247
1652,ice_conc_nh_ease2-250_cdr-v2p0_198802191200.nc,1988-02-19,1988,2,19,19.224273643611323,77.52457944435905
1653,ice_conc_nh_ease2-250_cdr-v2p0_198802201200.nc,1988-02-20,1988,2,20,19.122945939342724,77.62156692555463
1654,ice_conc_nh_ease2-250_cdr-v2p0_198802211200.nc,1988-02-21,1988,2,21,18.9123506878204,77.69941292451838
1655,ice_conc_nh_ease2-250_cdr-v2p0_198802221200.nc,1988-02-22,1988,2,22,18.624408613615277,77.80116755609184
1656,ice_conc_nh_ease2-250_cdr-v2p0_198802231200.nc,1988-02-23,1988,2,23,18.580215578902635,77.76956911227363
1657,ice_conc_nh_ease2-250_cdr-v2p0_198802241200.nc,1988-02-24,1988,2,24,19.42141230480727,77.8263658690288
1658,ice_conc_nh_ease2-250_cdr-v2p0_198802251200.nc,1988-02-25,1988,2,25,19.576725372567523,78.01890605588824
1659,ice_conc_nh_ease2-250_cdr-v2p0_198802261200.nc,1988-02-26,1988,2,26,18.837885522633346,78.04225067961806
1660,ice_conc_nh_ease2-250_cdr-v2p0_198802271200.nc,1988-02-27,1988,2,27,20.557695664876746,77.77006884206021
1661,ice_conc_nh_ease2-250_cdr-v2p0_198802281200.nc,1988-02-28,1988,2,28,20.21327614917579,77.60221250616856
1662,ice_conc_nh_ease2-250_cdr-v2p0_198802291200.nc,1988-02-29,1988,2,29,20.237155584010242,77.46774726812158
1663,ice_conc_nh_ease2-250_cdr-v2p0_198803011200.nc,1988-03-01,1988,3,1,18.402016160141223,77.4965490016127
1664,ice_conc_nh_ease2-250_cdr-v2p0_198803021200.nc,1988-03-02,1988,3,2,18.431429318807524,77.52913800045074
1665,ice_conc_nh_ease2-250_cdr-v2p0_198803031200.nc,1988-03-03,1988,3,3,18.471564593833417,77.49663984091099
1666,ice_conc_nh_ease2-250_cdr-v2p0_198803041200.nc,1988-03-04,1988,3,4,18.189722218244114,77.47641754474824
1667,ice_conc_nh_ease2-250_cdr-v2p0_198803051200.nc,1988-03-05,1988,3,5,18.29744327934584,77.14784933152437
1668,ice_conc_nh_ease2-250_cdr-v2p0_198803061200.nc,1988-03-06,1988,3,6,18.68728855925291,77.1380960581584
1669,ice_conc_nh_ease2-250_cdr-v2p0_198803071200.nc,1988-03-07,1988,3,7,19.134848456848328,77.0697563512059
1670,ice_conc_nh_ease2-250_cdr-v2p0_198803081200.nc,1988-03-08,1988,3,8,19.595450016991318,77.13326360877568
1671,ice_conc_nh_ease2-250_cdr-v2p0_198803091200.nc,1988-03-09,1988,3,9,19.08916861021688,77.35386461272648
1672,ice_conc_nh_ease2-250_cdr-v2p0_198803101200.nc,1988-03-10,1988,3,10,19.0910270792987,77.75277081018486
1673,ice_conc_nh_ease2-250_cdr-v2p0_198803111200.nc,1988-03-11,1988,3,11,20.59707819213408,77.4775773652422
1674,ice_conc_nh_ease2-250_cdr-v2p0_198803121200.nc,1988-03-12,1988,3,12,18.979745736269145,77.48621365630791
1675,ice_conc_nh_ease2-250_cdr-v2p0_198803131200.nc,1988-03-13,1988,3,13,19.199417907482612,76.99089042746124
1676,ice_conc_nh_ease2-250_cdr-v2p0_198803141200.nc,1988-03-14,1988,3,14,19.232465883555108,76.86789204269984
1677,ice_conc_nh_ease2-250_cdr-v2p0_198803151200.nc,1988-03-15,1988,3,15,19.136080090444036,76.84396550433435
1678,ice_conc_nh_ease2-250_cdr-v2p0_198803161200.nc,1988-03-16,1988,3,16,18.86334975096166,76.86632429890959
1679,ice_conc_nh_ease2-250_cdr-v2p0_198803171200.nc,1988-03-17,1988,3,17,18.945164457240733,76.85416765603726
1680,ice_conc_nh_ease2-250_cdr-v2p0_198803181200.nc,1988-03-18,1988,3,18,18.97179643923009,76.84443302934163
1681,ice_conc_nh_ease2-250_cdr-v2p0_198803191200.nc,1988-03-19,1988,3,19,18.871807211927507,76.98939073303733
1682,ice_conc_nh_ease2-250_cdr-v2p0_198803201200.nc,1988-03-20,1988,3,20,18.55103916739762,77.1820475633507
1683,ice_conc_nh_ease2-250_cdr-v2p0_198803211200.nc,1988-03-21,1988,3,21,19.14400627355321,77.05274336295109
1684,ice_conc_nh_ease2-250_cdr-v2p0_198803221200.nc,1988-03-22,1988,3,22,19.13515234727314,76.95861095548193
1685,ice_conc_nh_ease2-250_cdr-v2p0_198803231200.nc,1988-03-23,1988,3,23,18.929627881699076,77.08718007230006
1686,ice_conc_nh_ease2-250_cdr-v2p0_198803241200.nc,1988-03-24,1988,3,24,19.09918526588767,76.97809042067747
1687,ice_conc_nh_ease2-250_cdr-v2p0_198803251200.nc,1988-03-25,1988,3,25,19.211852977329237,76.95369064859142
1688,ice_conc_nh_ease2-250_cdr-v2p0_198803261200.nc,1988-03-26,1988,3,26,19.22783117418361,76.90368993338353
1689,ice_conc_nh_ease2-250_cdr-v2p0_198803271200.nc,1988-03-27,1988,3,27,19.176210597458233,76.75380226026496
1690,ice_conc_nh_ease2-250_cdr-v2p0_198803281200.nc,1988-03-28,1988,3,28,19.50072631131521,76.69220601898881
