,filename,date,year,month,day,lon_50,lat_50
5593,ice_conc_nh_ease2-250_cdr-v2p0_199901011200.nc,1999-01-01,1999,1,1,19.262679374691444,78.22512236315703
5594,ice_conc_nh_ease2-250_cdr-v2p0_199901021200.nc,1999-01-02,1999,1,2,20.419420701795172,78.19531166243192
5595,ice_conc_nh_ease2-250_cdr-v2p0_199901031200.nc,1999-01-03,1999,1,3,19.098257842756613,78.19494828261732
5596,ice_conc_nh_ease2-250_cdr-v2p0_199901041200.nc,1999-01-04,1999,1,4,19.174616726552095,78.15442493418513
5597,ice_conc_nh_ease2-250_cdr-v2p0_199901051200.nc,1999-01-05,1999,1,5,18.937144678403502,78.153126391049
5598,ice_conc_nh_ease2-250_cdr-v2p0_199901061200.nc,1999-01-06,1999,1,6,20.522858407300575,78.16564908117964
5599,ice_conc_nh_ease2-250_cdr-v2p0_199901071200.nc,1999-01-07,1999,1,7,20.44896089535682,78.18180644001897
5600,ice_conc_nh_ease2-250_cdr-v2p0_199901081200.nc,1999-01-08,1999,1,8,18.96617383175095,78.12720449132834
5601,ice_conc_nh_ease2-250_cdr-v2p0_199901091200.nc,1999-01-09,1999,1,9,19.128651209513706,78.09121870091805
5602,ice_conc_nh_ease2-250_cdr-v2p0_199901101200.nc,1999-01-10,1999,1,10,19.122049814867854,78.01799659528633
5603,ice_conc_nh_ease2-250_cdr-v2p0_199901111200.nc,1999-01-11,1999,1,11,18.865643903774274,78.04542540083438
5604,ice_conc_nh_ease2-250_cdr-v2p0_199901121200.nc,1999-01-12,1999,1,12,18.975801265869094,78.182543353833
5605,ice_conc_nh_ease2-250_cdr-v2p0_199901131200.nc,1999-01-13,1999,1,13,18.976460830975473,78.31415158345816
5606,ice_conc_nh_ease2-250_cdr-v2p0_199901141200.nc,1999-01-14,1999,1,14,19.26164416903811,78.31017820355447
5607,ice_conc_nh_ease2-250_cdr-v2p0_199901151200.nc,1999-01-15,1999,1,15,35.09681400915432,65.64052420590632
5608,ice_conc_nh_ease2-250_cdr-v2p0_199901161200.nc,1999-01-16,1999,1,16,19.11224872161854,78.47147003167699
5609,ice_conc_nh_ease2-250_cdr-v2p0_199901171200.nc,1999-01-17,1999,1,17,19.35352844424181,78.73066794889957
5610,ice_conc_nh_ease2-250_cdr-v2p0_199901181200.nc,1999-01-18,1999,1,18,19.345088339103746,78.93515729277956
5611,ice_conc_nh_ease2-250_cdr-v2p0_199901191200.nc,1999-01-19,1999,1,19,35.09681400915432,65.64052420590632
5612,ice_conc_nh_ease2-250_cdr-v2p0_199901201200.nc,1999-01-20,1999,1,20,19.210500794421968,79.29702245650196
5613,ice_conc_nh_ease2-250_cdr-v2p0_199901211200.nc,1999-01-21,1999,1,21,19.44116180144821,79.29408018217103
5614,ice_conc_nh_ease2-250_cdr-v2p0_199901221200.nc,1999-01-22,1999,1,22,21.845503343391158,79.36494719453333
5615,ice_conc_nh_ease2-250_cdr-v2p0_199901231200.nc,1999-01-23,1999,1,23,21.696487170560992,79.36248841262992
5616,ice_conc_nh_ease2-250_cdr-v2p0_199901241200.nc,1999-01-24,1999,1,24,35.09681400915432,65.64052420590632
5617,ice_conc_nh_ease2-250_cdr-v2p0_199901251200.nc,1999-01-25,1999,1,25,35.09681400915432,65.64052420590632
5618,ice_conc_nh_ease2-250_cdr-v2p0_199901261200.nc,1999-01-26,1999,1,26,19.063062745685787,79.05282340097034
5619,ice_conc_nh_ease2-250_cdr-v2p0_199901271200.nc,1999-01-27,1999,1,27,19.226184838332433,78.49004923589396
5620,ice_conc_nh_ease2-250_cdr-v2p0_199901281200.nc,1999-01-28,1999,1,28,18.67208023230508,78.67826769267346
5621,ice_conc_nh_ease2-250_cdr-v2p0_199901291200.nc,1999-01-29,1999,1,29,18.778833348901685,78.52696101272183
5622,ice_conc_nh_ease2-250_cdr-v2p0_199901301200.nc,1999-01-30,1999,1,30,19.87360506523187,78.5930100293177
5623,ice_conc_nh_ease2-250_cdr-v2p0_199901311200.nc,1999-01-31,1999,1,31,20.166371116179615,79.15073519842957
5624,ice_conc_nh_ease2-250_cdr-v2p0_199902011200.nc,1999-02-01,1999,2,1,20.13938899480773,79.11913893455491
5625,ice_conc_nh_ease2-250_cdr-v2p0_199902021200.nc,1999-02-02,1999,2,2,22.083691905534252,79.25616110529097
5626,ice_conc_nh_ease2-250_cdr-v2p0_199902031200.nc,1999-02-03,1999,2,3,22.413218758609485,79.41163889588869
5627,ice_conc_nh_ease2-250_cdr-v2p0_199902041200.nc,1999-02-04,1999,2,4,22.42862211856556,79.35876692640011
5628,ice_conc_nh_ease2-250_cdr-v2p0_199902051200.nc,1999-02-05,1999,2,5,20.223333454994446,79.17744349475032
5629,ice_conc_nh_ease2-250_cdr-v2p0_199902061200.nc,1999-02-06,1999,2,6,20.4280892596028,78.53542863891991
5630,ice_conc_nh_ease2-250_cdr-v2p0_199902071200.nc,1999-02-07,1999,2,7,20.132563823958062,78.5236405805174
5631,ice_conc_nh_ease2-250_cdr-v2p0_199902081200.nc,1999-02-08,1999,2,8,19.691772504604085,78.48343999394781
5632,ice_conc_nh_ease2-250_cdr-v2p0_199902091200.nc,1999-02-09,1999,2,9,19.31849447631422,78.39378247577847
5633,ice_conc_nh_ease2-250_cdr-v2p0_199902101200.nc,1999-02-10,1999,2,10,18.854440392767273,78.34071350655893
5634,ice_conc_nh_ease2-250_cdr-v2p0_199902111200.nc,1999-02-11,1999,2,11,19.073925342895766,78.4136383847218
5635,ice_conc_nh_ease2-250_cdr-v2p0_199902121200.nc,1999-02-12,1999,2,12,19.050176673145717,78.35336218365215
5636,ice_conc_nh_ease2-250_cdr-v2p0_199902131200.nc,1999-02-13,1999,2,13,19.23818406378996,78.4515554534809
5637,ice_conc_nh_ease2-250_cdr-v2p0_199902141200.nc,1999-02-14,1999,2,14,19.398002070869754,78.4646413626053
5638,ice_conc_nh_ease2-250_cdr-v2p0_199902151200.nc,1999-02-15,1999,2,15,19.324168453342846,78.26776715068465
5639,ice_conc_nh_ease2-250_cdr-v2p0_199902161200.nc,1999-02-16,1999,2,16,18.9320656942857,78.17347423688807
5640,ice_conc_nh_ease2-250_cdr-v2p0_199902171200.nc,1999-02-17,1999,2,17,18.859038924227292,78.06544495313513
5641,ice_conc_nh_ease2-250_cdr-v2p0_199902181200.nc,1999-02-18,1999,2,18,18.802536987318128,77.94828987954476
5642,ice_conc_nh_ease2-250_cdr-v2p0_199902191200.nc,1999-02-19,1999,2,19,18.926791228269586,77.78232780670737
5643,ice_conc_nh_ease2-250_cdr-v2p0_199902201200.nc,1999-02-20,1999,2,20,18.524720501390767,77.81107604417484
5644,ice_conc_nh_ease2-250_cdr-v2p0_199902211200.nc,1999-02-21,1999,2,21,18.556337244284656,77.81842999500591
5645,ice_conc_nh_ease2-250_cdr-v2p0_199902221200.nc,1999-02-22,1999,2,22,20.265561051768593,78.01022564346351
5646,ice_conc_nh_ease2-250_cdr-v2p0_199902231200.nc,1999-02-23,1999,2,23,18.89432351959471,78.0136959015555
5647,ice_conc_nh_ease2-250_cdr-v2p0_199902241200.nc,1999-02-24,1999,2,24,19.064708334809136,77.84347825886884
5648,ice_conc_nh_ease2-250_cdr-v2p0_199902251200.nc,1999-02-25,1999,2,25,18.931802059518212,77.92448501914969
5649,ice_conc_nh_ease2-250_cdr-v2p0_199902261200.nc,1999-02-26,1999,2,26,19.01619352236784,78.2535587542789
5650,ice_conc_nh_ease2-250_cdr-v2p0_199902271200.nc,1999-02-27,1999,2,27,18.939763048484412,78.37470822443498
5651,ice_conc_nh_ease2-250_cdr-v2p0_199902281200.nc,1999-02-28,1999,2,28,18.728767108966608,78.41722742922296
5652,ice_conc_nh_ease2-250_cdr-v2p0_199903011200.nc,1999-03-01,1999,3,1,18.635937693228982,78.78584123687777
5653,ice_conc_nh_ease2-250_cdr-v2p0_199903021200.nc,1999-03-02,1999,3,2,35.09681400915432,65.64052420590632
5654,ice_conc_nh_ease2-250_cdr-v2p0_199903031200.nc,1999-03-03,1999,3,3,18.888426982899173,79.10355429996055
5655,ice_conc_nh_ease2-250_cdr-v2p0_199903041200.nc,1999-03-04,1999,3,4,18.4381334730789,78.92714105977869
5656,ice_conc_nh_ease2-250_cdr-v2p0_199903051200.nc,1999-03-05,1999,3,5,18.03224781162602,78.856966242621
5657,ice_conc_nh_ease2-250_cdr-v2p0_199903061200.nc,1999-03-06,1999,3,6,18.13711877230699,78.86825603749627
5658,ice_conc_nh_ease2-250_cdr-v2p0_199903071200.nc,1999-03-07,1999,3,7,18.638893747350657,78.3901043767933
5659,ice_conc_nh_ease2-250_cdr-v2p0_199903081200.nc,1999-03-08,1999,3,8,18.75886867275276,78.44764273310955
5660,ice_conc_nh_ease2-250_cdr-v2p0_199903091200.nc,1999-03-09,1999,3,9,18.382026195077156,78.59557745532416
5661,ice_conc_nh_ease2-250_cdr-v2p0_199903101200.nc,1999-03-10,1999,3,10,35.09681400915432,65.64052420590632
5662,ice_conc_nh_ease2-250_cdr-v2p0_199903111200.nc,1999-03-11,1999,3,11,18.613673304683655,78.66480439054715
5663,ice_conc_nh_ease2-250_cdr-v2p0_199903121200.nc,1999-03-12,1999,3,12,35.09681400915432,65.64052420590632
5664,ice_conc_nh_ease2-250_cdr-v2p0_199903131200.nc,1999-03-13,1999,3,13,18.26335796074529,78.60574167930628
5665,ice_conc_nh_ease2-250_cdr-v2p0_199903141200.nc,1999-03-14,1999,3,14,35.09681400915432,65.64052420590632
5666,ice_conc_nh_ease2-250_cdr-v2p0_199903151200.nc,1999-03-15,1999,3,15,21.001391514613964,79.02063993181655
5667,ice_conc_nh_ease2-250_cdr-v2p0_199903161200.nc,1999-03-16,1999,3,16,18.506405968865774,78.88905386676399
5668,ice_conc_nh_ease2-250_cdr-v2p0_199903171200.nc,1999-03-17,1999,3,17,18.24874300524244,78.85011451586699
5669,ice_conc_nh_ease2-250_cdr-v2p0_199903181200.nc,1999-03-18,1999,3,18,18.153429740951253,78.79102744750074
5670,ice_conc_nh_ease2-250_cdr-v2p0_199903191200.nc,1999-03-19,1999,3,19,18.641219286840663,78.81283935344194
5671,ice_conc_nh_ease2-250_cdr-v2p0_199903201200.nc,1999-03-20,1999,3,20,18.689760488054397,78.92064758535714
5672,ice_conc_nh_ease2-250_cdr-v2p0_199903211200.nc,1999-03-21,1999,3,21,35.09681400915432,65.64052420590632
5673,ice_conc_nh_ease2-250_cdr-v2p0_199903221200.nc,1999-03-22,1999,3,22,20.17581686918886,78.964382031906
5674,ice_conc_nh_ease2-250_cdr-v2p0_199903231200.nc,1999-03-23,1999,3,23,20.459507980083327,78.91558928207553
5675,ice_conc_nh_ease2-250_cdr-v2p0_199903241200.nc,1999-03-24,1999,3,24,20.457399064754842,78.68841282574415
5676,ice_conc_nh_ease2-250_cdr-v2p0_199903251200.nc,1999-03-25,1999,3,25,18.46074743307898,78.67657208888477
5677,ice_conc_nh_ease2-250_cdr-v2p0_199903261200.nc,1999-03-26,1999,3,26,18.252030672840927,78.49479947177466
5678,ice_conc_nh_ease2-250_cdr-v2p0_199903271200.nc,1999-03-27,1999,3,27,18.294270937210836,78.44268078847215
5679,ice_conc_nh_ease2-250_cdr-v2p0_199903281200.nc,1999-03-28,1999,3,28,19.18480365584416,78.3847882614795
5680,ice_conc_nh_ease2-250_cdr-v2p0_199903291200.nc,1999-03-29,1999,3,29,19.213083919941898,78.43369109769496
5681,ice_conc_nh_ease2-250_cdr-v2p0_199903301200.nc,1999-03-30,1999,3,30,19.4059258359341,78.58313764094623
5682,ice_conc_nh_ease2-250_cdr-v2p0_199903311200.nc,1999-03-31,1999,3,31,19.524479194599344,78.80907167082985
5683,ice_conc_nh_ease2-250_cdr-v2p0_199904011200.nc,1999-04-01,1999,4,1,19.56306717387039,79.1225945128284
5684,ice_conc_nh_ease2-250_cdr-v2p0_199904021200.nc,1999-04-02,1999,4,2,19.16370303564826,78.97970856924408
5685,ice_conc_nh_ease2-250_cdr-v2p0_199904031200.nc,1999-04-03,1999,4,3,19.086425871664172,78.71241389943557
5686,ice_conc_nh_ease2-250_cdr-v2p0_199904041200.nc,1999-04-04,1999,4,4,19.107281203854832,78.4729981967107
5687,ice_conc_nh_ease2-250_cdr-v2p0_199904051200.nc,1999-04-05,1999,4,5,19.00215602431057,78.2752390355056
5688,ice_conc_nh_ease2-250_cdr-v2p0_199904061200.nc,1999-04-06,1999,4,6,19.079102631307684,78.4037647118081
5689,ice_conc_nh_ease2-250_cdr-v2p0_199904071200.nc,1999-04-07,1999,4,7,19.5506966877498,78.35823283819902
5690,ice_conc_nh_ease2-250_cdr-v2p0_199904081200.nc,1999-04-08,1999,4,8,20.516199325626463,78.13760995506382
5691,ice_conc_nh_ease2-250_cdr-v2p0_199904091200.nc,1999-04-09,1999,4,9,20.643063869256647,78.02930994211319
5692,ice_conc_nh_ease2-250_cdr-v2p0_199904101200.nc,1999-04-10,1999,4,10,19.672576785894286,78.09522075009936
5693,ice_conc_nh_ease2-250_cdr-v2p0_199904111200.nc,1999-04-11,1999,4,11,20.77001395105528,77.9871770662642
5694,ice_conc_nh_ease2-250_cdr-v2p0_199904121200.nc,1999-04-12,1999,4,12,22.482001488905112,77.76432600362938
5695,ice_conc_nh_ease2-250_cdr-v2p0_199904131200.nc,1999-04-13,1999,4,13,21.06011377904644,77.71523734141516
5696,ice_conc_nh_ease2-250_cdr-v2p0_199904141200.nc,1999-04-14,1999,4,14,20.830980478154927,77.6143675839575
5697,ice_conc_nh_ease2-250_cdr-v2p0_199904151200.nc,1999-04-15,1999,4,15,20.58619378679287,77.69597260098514
5698,ice_conc_nh_ease2-250_cdr-v2p0_199904161200.nc,1999-04-16,1999,4,16,20.565170764265737,77.73947499074379
5699,ice_conc_nh_ease2-250_cdr-v2p0_199904171200.nc,1999-04-17,1999,4,17,21.06003642742583,78.19270468942611
5700,ice_conc_nh_ease2-250_cdr-v2p0_199904181200.nc,1999-04-18,1999,4,18,20.873463173207327,78.47847988905608
5701,ice_conc_nh_ease2-250_cdr-v2p0_199904191200.nc,1999-04-19,1999,4,19,20.83518244729639,78.60867073214203
5702,ice_conc_nh_ease2-250_cdr-v2p0_199904201200.nc,1999-04-20,1999,4,20,20.408913562615943,78.6834888319304
