,filename,date,year,month,day,lon_10,lat_10,lon_30,lat_30,lon_50,lat_50,lon_70,lat_70,lon_90,lat_90
9975,ice_conc_nh_ease2-250_cdr-v2p0_201101011200.nc,2011-01-01,2011,1,1,17.415886367924585,77.42173104198123,17.610050930016,77.82208771958209,18.254057262521343,78.03128328132966,21.265481502436668,78.50318903271345,,
9976,ice_conc_nh_ease2-250_cdr-v2p0_201101021200.nc,2011-01-02,2011,1,2,35.09681400915432,65.64052420590632,35.09681400915432,65.64052420590632,35.26331599888148,65.68746686529225,36.040698371481575,64.91700782525277,24.538234198630185,79.48947481342061
9977,ice_conc_nh_ease2-250_cdr-v2p0_201101031200.nc,2011-01-03,2011,1,3,17.11895636912004,77.46513572111775,35.09681400915432,65.64052420590632,35.09681400915432,65.64052420590632,18.690659867509346,78.36180622573153,23.78154194484892,79.33018196666212
9978,ice_conc_nh_ease2-250_cdr-v2p0_201101041200.nc,2011-01-04,2011,1,4,35.09681400915432,65.64052420590632,35.09681400915432,65.64052420590632,18.57114266206737,77.89267728758627,18.72268451317034,78.30810370904967,24.187744271323023,79.22272730523993
9979,ice_conc_nh_ease2-250_cdr-v2p0_201101051200.nc,2011-01-05,2011,1,5,17.484091587842315,77.21239804424488,35.09681400915432,65.64052420590632,35.09681400915432,65.64052420590632,18.751745815429594,78.18613117549039,18.96817698183883,78.83365455589029
9980,ice_conc_nh_ease2-250_cdr-v2p0_201101061200.nc,2011-01-06,2011,1,6,17.167069365086142,77.18153234806628,35.09681400915432,65.64052420590632,18.050876538795723,77.67957545966233,18.604340036490544,78.1511025093395,22.459913981333703,78.71672892362638
9981,ice_conc_nh_ease2-250_cdr-v2p0_201101071200.nc,2011-01-07,2011,1,7,17.169279367692614,77.11871290308623,17.590677100738176,77.35495829351778,35.09681400915432,65.64052420590632,18.37356304062081,78.2326683341169,22.137448555638866,78.58827443410004
9982,ice_conc_nh_ease2-250_cdr-v2p0_201101081200.nc,2011-01-08,2011,1,8,17.035795876538444,77.26245031061337,18.012972796548723,77.37155117744229,35.09681400915432,65.64052420590632,18.733550803429555,78.33061097681647,23.027816246418915,79.11622243936871
9983,ice_conc_nh_ease2-250_cdr-v2p0_201101091200.nc,2011-01-09,2011,1,9,16.950988551649367,77.31576311113771,17.537896753803963,77.58190135817618,18.15812080803454,78.00926826535402,21.199360595640485,78.42174941917712,22.988057200328058,79.12977195478493
9984,ice_conc_nh_ease2-250_cdr-v2p0_201101101200.nc,2011-01-10,2011,1,10,17.071440012454442,77.21785860387712,17.045835657894663,77.8492197672174,18.022463030971497,78.08398362612147,21.127680667382744,78.43763889826788,23.043483590509517,79.19613696531434
9985,ice_conc_nh_ease2-250_cdr-v2p0_201101111200.nc,2011-01-11,2011,1,11,16.526533438799028,77.43106186612597,35.09681400915432,65.64052420590632,18.007051635260012,78.0730486560031,21.05241550990007,78.42703378817345,23.10961065620237,79.27864877029893
9986,ice_conc_nh_ease2-250_cdr-v2p0_201101121200.nc,2011-01-12,2011,1,12,16.886250513507452,77.27721240244558,17.484790923868147,77.65141624245712,17.943123538814124,77.97576306182751,18.619088594602257,78.38456208716381,23.098470628678065,79.1705830188959
9987,ice_conc_nh_ease2-250_cdr-v2p0_201101131200.nc,2011-01-13,2011,1,13,35.09681400915432,65.64052420590632,35.09681400915432,65.64052420590632,17.87426482815658,77.86684550900706,18.338014340101612,78.25697787705393,23.201493392109697,79.0177484493438
9988,ice_conc_nh_ease2-250_cdr-v2p0_201101141200.nc,2011-01-14,2011,1,14,35.09681400915432,65.64052420590632,35.09681400915432,65.64052420590632,35.09681400915432,65.64052420590632,18.537844328659652,78.1912007251952,21.99496392690659,78.38046186508167
9989,ice_conc_nh_ease2-250_cdr-v2p0_201101151200.nc,2011-01-15,2011,1,15,17.238491130542098,77.07627018805425,17.5227284724358,77.38730572150986,35.09681400915432,65.64052420590632,18.42153012368573,78.33884754729864,22.180795363181467,78.5336945411606
9990,ice_conc_nh_ease2-250_cdr-v2p0_201101161200.nc,2011-01-16,2011,1,16,17.123644347414263,77.24722330606522,17.53991378083082,77.39065532595322,17.50915990094718,77.89441771955617,35.09681400915432,65.64052420590632,21.96900248769142,78.53063196488343
9991,ice_conc_nh_ease2-250_cdr-v2p0_201101171200.nc,2011-01-17,2011,1,17,16.910792627681893,77.24282122853575,17.39377417026558,77.4414597474309,17.553579139987285,77.9278621594281,18.474453887514294,78.3842609455683,21.87119639292134,78.48010596992646
9992,ice_conc_nh_ease2-250_cdr-v2p0_201101181200.nc,2011-01-18,2011,1,18,16.69395505218189,77.34809070924948,17.421877566520127,77.51633051640103,17.486847903199273,78.1413609981608,35.09415597867103,66.12001076603997,22.06437907100594,78.6435858576597
9993,ice_conc_nh_ease2-250_cdr-v2p0_201101191200.nc,2011-01-19,2011,1,19,16.713352858721912,77.31776046946617,17.36829998300455,77.54827092644278,17.593926767945675,78.15034545879801,18.286401245980436,78.50748293843054,,
9994,ice_conc_nh_ease2-250_cdr-v2p0_201101201200.nc,2011-01-20,2011,1,20,16.95994293592263,77.4057508389714,17.74974777398055,77.59189649741509,17.763292047505853,78.1087068899258,18.41301767056346,78.54543296044727,37.77474348729821,64.12633377100568
9995,ice_conc_nh_ease2-250_cdr-v2p0_201101211200.nc,2011-01-21,2011,1,21,16.87997130395259,77.5450656170493,17.51611244061334,77.77123682207319,17.787868947891027,78.42098932566388,20.809695927891624,78.65967078708037,29.894876601544823,78.76751561082754
9996,ice_conc_nh_ease2-250_cdr-v2p0_201101221200.nc,2011-01-22,2011,1,22,17.156427256640182,77.42064662711277,17.798500195790282,77.60786706973835,17.7664837405393,78.32119534043342,20.908310761224786,78.5380840886794,30.446568259630162,78.65229425577698
9997,ice_conc_nh_ease2-250_cdr-v2p0_201101231200.nc,2011-01-23,2011,1,23,17.348967278571887,77.1798100986268,17.85298957608827,77.41514999981165,18.21592442381267,77.61481948059375,18.398428394383938,78.42398135312725,19.14535561241306,80.71363266514719
9998,ice_conc_nh_ease2-250_cdr-v2p0_201101241200.nc,2011-01-24,2011,1,24,17.432380919284142,76.9803469404444,17.991105052976348,77.19059130284133,18.11600194594352,77.44207453718472,18.65328813808989,77.7807948894033,19.026598646365386,80.556922841987
9999,ice_conc_nh_ease2-250_cdr-v2p0_201101251200.nc,2011-01-25,2011,1,25,17.135835371643985,77.15385689685863,17.707289049959634,77.35665491042428,18.182803358466796,77.53477382806386,20.858359502547376,78.2903698989821,27.584447342826792,79.02603755850333
