,filename,date,year,month,day,lon_10,lat_10,lon_30,lat_30,lon_50,lat_50,lon_70,lat_70,lon_90,lat_90
1068,ice_conc_nh_ease2-250_cdr-v2p0_198501021200.nc,1985-01-02,1985,1,2,22.305734950958538,79.53662695788059,21.848318564437182,79.832188691939,28.701458095945508,78.76567102425501,36.262627771259645,46.103329388584356,29.88246235507934,83.28782452843522
1069,ice_conc_nh_ease2-250_cdr-v2p0_198501041200.nc,1985-01-04,1985,1,4,25.727103043975863,78.7844456395327,26.046412101969086,78.73444423884568,28.411436573986915,78.66413876641,35.09602322143335,65.65776564535844,25.416268687967595,84.15894413574958
1070,ice_conc_nh_ease2-250_cdr-v2p0_198501061200.nc,1985-01-06,1985,1,6,21.68537050871424,79.31791899618662,21.999073828452655,79.65623971196528,28.421607143686874,78.58567504446943,30.448369419303596,78.53020203086894,28.454639635538054,83.9831640776159
1071,ice_conc_nh_ease2-250_cdr-v2p0_198501081200.nc,1985-01-08,1985,1,8,20.679808794989558,79.48303601366716,25.68025935615584,78.93468313128668,28.701341891084866,78.78133288981836,35.09681400915432,65.64052420590632,35.63699448466632,65.39900710114621
1072,ice_conc_nh_ease2-250_cdr-v2p0_198501101200.nc,1985-01-10,1985,1,10,20.008155253851154,79.09098878539339,22.471444070980823,79.44821328458204,30.110799000998643,78.33046822134789,35.09681400915432,65.64052420590632,35.08607317913701,65.64575303461933
1073,ice_conc_nh_ease2-250_cdr-v2p0_198501121200.nc,1985-01-12,1985,1,12,21.929631652320246,79.59753852024068,26.511135738293863,78.76454076949449,13.170647767136991,81.49490101621569,35.09681400915432,65.64052420590632,25.248826101513707,83.05426525535775
1074,ice_conc_nh_ease2-250_cdr-v2p0_198501141200.nc,1985-01-14,1985,1,14,22.455391131901624,78.72853100615525,25.67787843643779,78.67074826798527,13.179989987942848,81.18748871927919,35.09681400915432,65.64052420590632,35.65118810935712,65.28176826474373
1075,ice_conc_nh_ease2-250_cdr-v2p0_198501161200.nc,1985-01-16,1985,1,16,18.6162911248639,77.77459434282402,25.56931642262443,78.41410037064186,27.416414990400664,78.08591836258891,17.087156212803894,81.58928158677566,36.40841347945847,64.32262828355664
1076,ice_conc_nh_ease2-250_cdr-v2p0_198501181200.nc,1985-01-18,1985,1,18,18.18276554426207,77.76739220163181,21.448590626334774,79.23815349714397,23.896305639201437,79.23921656130028,29.838923670837122,78.1154555640275,29.760318366538513,83.28483894806375
1077,ice_conc_nh_ease2-250_cdr-v2p0_198501201200.nc,1985-01-20,1985,1,20,35.09681400915432,65.64052420590632,21.907184472297615,79.23665609418146,21.059926283086515,79.24913172138619,24.842852205273722,79.63947669276861,35.74971113479356,65.10973599273979
1078,ice_conc_nh_ease2-250_cdr-v2p0_198501221200.nc,1985-01-22,1985,1,22,35.09681400915432,65.64052420590632,35.09681400915432,65.64052420590632,21.967358713414846,79.31735562758922,23.741672729043184,79.32782149699567,25.46152986067477,83.32754860320688
1079,ice_conc_nh_ease2-250_cdr-v2p0_198501241200.nc,1985-01-24,1985,1,24,35.09681400915432,65.64052420590632,35.09681400915432,65.64052420590632,21.7222904291789,79.20726310219104,23.720056407738355,79.40194477393385,29.034982596585024,81.12422789678016
1080,ice_conc_nh_ease2-250_cdr-v2p0_198501261200.nc,1985-01-26,1985,1,26,18.774077336843163,78.07393344678373,20.115462470484413,78.4749736599228,22.59807552360942,79.18487313585457,23.91233356175717,79.48589980571535,27.47507827186883,82.36486214553845
1081,ice_conc_nh_ease2-250_cdr-v2p0_198501281200.nc,1985-01-28,1985,1,28,19.079909984999446,77.89553470708653,19.722440862009318,78.29517573869866,20.224273078013198,78.6542809098891,23.680033885696737,79.42300559155757,35.09681400915432,65.64052420590632
1082,ice_conc_nh_ease2-250_cdr-v2p0_198501301200.nc,1985-01-30,1985,1,30,19.209452700210136,77.84143393339582,19.43195483619644,78.29989257832912,19.861881656194097,78.60057951000796,22.66248548921748,79.10503429850048,27.703891064669005,81.24444044000602
1083,ice_conc_nh_ease2-250_cdr-v2p0_198502011200.nc,1985-02-01,1985,2,1,20.055458073893888,77.53815888533114,19.23810327057108,78.08692973339978,19.392514292127483,78.38298898870329,19.674771841879842,78.73587144312344,26.401196527508553,80.69871652214101
1084,ice_conc_nh_ease2-250_cdr-v2p0_198502031200.nc,1985-02-03,1985,2,3,20.04950543038551,77.58533955992137,19.150808225151426,78.17325603943033,19.50788730195617,78.34584354921725,21.804259379183726,78.56613710343373,25.75827862404479,80.80054757627444
1085,ice_conc_nh_ease2-250_cdr-v2p0_198502051200.nc,1985-02-05,1985,2,5,35.09681400915432,65.64052420590632,20.36776451181493,78.17267810956008,19.491654073548695,78.5007160188928,21.782889046819207,78.64504135819753,25.93293194577384,80.92600379232913
