,filename,date,year,month,day,lon_10,lat_10,lon_30,lat_30,lon_50,lat_50,lon_70,lat_70,lon_90,lat_90
6688,ice_conc_nh_ease2-250_cdr-v2p0_200201011200.nc,2002-01-01,2002,1,1,18.592762288939547,76.68908946648557,35.09681400915432,65.64052420590632,18.80472083187419,77.52654776530099,21.091548228771156,77.9343385090026,20.169063276206277,79.987314124638
6689,ice_conc_nh_ease2-250_cdr-v2p0_200201021200.nc,2002-01-02,2002,1,2,18.200575992259612,77.08190345581946,35.09681400915432,65.64052420590632,18.825887337130464,77.65294378201068,21.264659317731766,78.01927048932619,27.109828389022617,79.81468649574423
6690,ice_conc_nh_ease2-250_cdr-v2p0_200201031200.nc,2002-01-03,2002,1,3,19.619946978108604,77.17030436957619,18.870461309642465,77.46258119935734,18.783772758567366,77.6816636394918,21.257117201278767,77.97570734801442,13.339858543022107,83.41940358006927
6691,ice_conc_nh_ease2-250_cdr-v2p0_200201041200.nc,2002-01-04,2002,1,4,18.634777398299317,77.40675763083857,18.872380739522622,77.5707808740241,18.867308912050984,77.78350494112239,21.866430047304576,78.09308616161987,29.17103171398578,78.51007355105374
6692,ice_conc_nh_ease2-250_cdr-v2p0_200201051200.nc,2002-01-05,2002,1,5,18.786376148924756,77.32662834588959,19.20305617370975,77.4762077479796,19.043420281095166,77.70616521399235,21.991137235655792,78.12520459917585,29.243531349706338,78.49956153939398
6693,ice_conc_nh_ease2-250_cdr-v2p0_200201061200.nc,2002-01-06,2002,1,6,18.728434375225554,77.41160542444304,19.052644479703225,77.6497778772579,19.16795424819895,77.92428127052428,22.27671850414723,78.26336040143983,28.423410501879143,78.40280460345275
6694,ice_conc_nh_ease2-250_cdr-v2p0_200201071200.nc,2002-01-07,2002,1,7,19.10243784739058,77.71579634352446,19.369366909248193,77.95915873678032,21.673652141103794,78.44121087105076,23.360320055203225,78.70372001409929,31.577454472000863,78.55727210181044
6695,ice_conc_nh_ease2-250_cdr-v2p0_200201081200.nc,2002-01-08,2002,1,8,19.55613545547172,78.16659718408408,21.49125921602658,78.39820326110309,20.267691486234305,78.56163409870665,36.11395157057025,46.02533684186008,32.39426282432628,78.61351464055853
6696,ice_conc_nh_ease2-250_cdr-v2p0_200201091200.nc,2002-01-09,2002,1,9,19.740900867471485,78.04972669262658,19.9410421889602,78.29260642163959,21.696891938051444,78.53005717206611,23.75497462750503,78.68710803404964,32.06602676886856,78.71888645528615
6697,ice_conc_nh_ease2-250_cdr-v2p0_200201101200.nc,2002-01-10,2002,1,10,19.919279073206457,78.06457976248305,20.018447153796505,78.30090184534997,21.677458635672636,78.47242338446407,23.5314091342231,78.59453163491955,31.720876584317445,78.66534247529077
6698,ice_conc_nh_ease2-250_cdr-v2p0_200201111200.nc,2002-01-11,2002,1,11,19.60227183819215,77.88378734767689,20.239881015798964,78.17204703012844,22.1485523953499,78.51668286277587,22.914744441027,78.67217108080408,35.32291675014854,82.83149402212244
6699,ice_conc_nh_ease2-250_cdr-v2p0_200201121200.nc,2002-01-12,2002,1,12,19.3213585132559,77.88847528501772,20.134044778488512,78.16129446491713,22.33431225431095,78.4791529872702,24.906547850256644,78.68950214054072,34.22182927282244,82.7238662045599
6700,ice_conc_nh_ease2-250_cdr-v2p0_200201131200.nc,2002-01-13,2002,1,13,19.254660066184712,77.85707279386106,20.21083172050654,78.21100663379595,23.149188557798553,78.58606653669169,24.666369894336544,78.69107770674917,33.36162031925185,82.77082092400005
6701,ice_conc_nh_ease2-250_cdr-v2p0_200201141200.nc,2002-01-14,2002,1,14,19.928882206179992,77.75492652151243,20.506104354591365,78.04727972580413,22.41756095378675,78.40793385347946,23.826655954668936,78.50763749928385,32.26688878280972,82.18066203080727
6702,ice_conc_nh_ease2-250_cdr-v2p0_200201151200.nc,2002-01-15,2002,1,15,18.61390625895384,77.6055956466114,19.449796024576518,77.86929850948081,22.214383371476615,78.19762392204085,22.883251906952427,78.40411902128105,29.194214202583936,83.1863647944106
6703,ice_conc_nh_ease2-250_cdr-v2p0_200201161200.nc,2002-01-16,2002,1,16,18.634190777888683,77.46082441266755,19.304741718001317,77.81241539310489,19.562731823608015,78.05836998798111,22.635486232627475,78.39383784109256,21.790587521476105,82.5578318760977
6704,ice_conc_nh_ease2-250_cdr-v2p0_200201171200.nc,2002-01-17,2002,1,17,18.934244780955922,77.38678175753854,19.275215401843884,77.66760191954404,19.44938971655407,77.90761460116168,22.8336360778708,78.23656072425038,30.467794436350353,81.9383729509059
6705,ice_conc_nh_ease2-250_cdr-v2p0_200201181200.nc,2002-01-18,2002,1,18,19.96763790177823,77.16156208793971,19.21119521242325,77.47434213618908,35.09681400915432,65.64052420590632,21.65236051877193,78.17890475330663,31.208575087507064,80.88663082022678
6706,ice_conc_nh_ease2-250_cdr-v2p0_200201191200.nc,2002-01-19,2002,1,19,20.090073750244517,77.01811829654855,20.14668898571915,77.28215469239964,19.245213746653846,77.70213543796467,36.1052591509552,46.024444576152156,29.8358697900439,81.69204819571775
6707,ice_conc_nh_ease2-250_cdr-v2p0_200201201200.nc,2002-01-20,2002,1,20,18.86480859421035,76.89068577318504,20.258067015211918,77.1467536642391,19.22127151086733,77.53352445962066,21.287876511491216,78.02913387854717,27.532311687022734,79.81039290477663
6708,ice_conc_nh_ease2-250_cdr-v2p0_200201211200.nc,2002-01-21,2002,1,21,18.931969469888976,76.76088369659425,20.03500443662595,77.17925836880278,20.128963789954298,77.44970565745876,20.03695823401716,77.8983201117411,23.668906134077957,80.09582193082602
6709,ice_conc_nh_ease2-250_cdr-v2p0_200201221200.nc,2002-01-22,2002,1,22,18.70241019962662,76.81882993900888,19.925455931002908,77.23006036784867,19.022027421285706,77.58013087251193,22.507953269425126,78.15079771825715,22.504877539926497,80.19078215782054
6710,ice_conc_nh_ease2-250_cdr-v2p0_200201231200.nc,2002-01-23,2002,1,23,19.62613483171824,77.03533496497538,19.75454684250497,77.33143792304736,19.14400972338727,77.64259043057878,19.693622329662226,78.05935505690107,24.42669078447147,80.97639444972921
6711,ice_conc_nh_ease2-250_cdr-v2p0_200201241200.nc,2002-01-24,2002,1,24,19.42955163767972,77.0900288209468,19.603925995912736,77.34558644047411,19.013690327560752,77.6917602335932,19.57479696992576,78.0442285891913,24.308592838717804,80.99009555549392
6712,ice_conc_nh_ease2-250_cdr-v2p0_200201251200.nc,2002-01-25,2002,1,25,18.66779145847073,76.97884210576835,18.644564901367314,77.41992742057658,36.03676819772012,46.114086113314485,19.145888155578152,78.07860323788195,23.235526193493694,79.85142688213251
6713,ice_conc_nh_ease2-250_cdr-v2p0_200201261200.nc,2002-01-26,2002,1,26,18.391604962580505,77.39444243521919,19.68148649234085,77.64385896741446,19.041233884899963,77.93174565366286,35.09681400915432,65.64052420590632,24.979898415651395,79.84572849006135
6714,ice_conc_nh_ease2-250_cdr-v2p0_200201271200.nc,2002-01-27,2002,1,27,35.09681400915432,65.64052420590632,18.975266184184992,77.84049689615473,18.942024224972773,78.03916208803919,19.134948118819647,78.26002688080541,25.5977371822022,79.57237718070046
