,filename,date,year,month,day,lon_10,lat_10,lon_30,lat_30,lon_50,lat_50,lon_70,lat_70,lon_90,lat_90
15089,ice_conc_nh_ease2-250_icdr-v3p0_202501011200.nc,2025-01-01,2025,1,1,18.69278320437475,78.65894066928212,21.35194640480804,78.98224999088673,22.02745783088781,79.23762714759121,24.216340022387207,79.96449120692984,25.917041953299748,80.79956627457877
15090,ice_conc_nh_ease2-250_icdr-v3p0_202501021200.nc,2025-01-02,2025,1,2,18.64231889429436,78.44581858146346,19.23073304180549,78.90101680641769,22.29713668417547,79.04805326588148,24.02328195621673,79.72528381834313,17.756094800629025,81.66776075841719
15091,ice_conc_nh_ease2-250_icdr-v3p0_202501031200.nc,2025-01-03,2025,1,3,18.5553493212346,78.41794988271543,19.275617400505624,78.83603407330071,22.43693541348784,79.03299860066578,23.933992042787832,79.62923977084355,17.809531729424666,81.67888141043251
15092,ice_conc_nh_ease2-250_icdr-v3p0_202501041200.nc,2025-01-04,2025,1,4,18.532553487164034,78.40864525550127,19.23770051018106,78.72303308884432,22.376183010922784,78.95058820900779,24.011501872553996,79.61331344441547,17.328311254505113,81.6376643842872
15093,ice_conc_nh_ease2-250_icdr-v3p0_202501051200.nc,2025-01-05,2025,1,5,18.748029661242175,78.35071833399606,36.05727793831811,64.61902556534112,36.154727594773526,64.47648358125932,22.91028806996274,79.36113467029992,17.646763586454433,81.6288468989421
15094,ice_conc_nh_ease2-250_icdr-v3p0_202501061200.nc,2025-01-06,2025,1,6,18.72153563581221,78.28012409266954,36.15010114241596,64.55534311449661,21.924152233687185,79.09957518258776,22.741163229647288,79.22519414968873,31.81638355829522,79.39919806197922
15095,ice_conc_nh_ease2-250_icdr-v3p0_202501071200.nc,2025-01-07,2025,1,7,18.47905116002349,78.16986154487239,18.997135301639624,78.42670815773644,21.770042780037578,78.86737844916019,22.231538940464773,79.02746801787231,24.59574614317818,79.72283921530479
15096,ice_conc_nh_ease2-250_icdr-v3p0_202501081200.nc,2025-01-08,2025,1,8,18.087328194838214,77.97447314644651,18.56779642138784,78.35967311774385,36.261531348319686,64.41732079823284,36.27693890940324,64.35351985186732,23.770921519441124,79.64454519425391
15097,ice_conc_nh_ease2-250_icdr-v3p0_202501091200.nc,2025-01-09,2025,1,9,18.37617579287327,78.12894945204317,18.608234709314452,78.41929587173739,21.0273857332417,78.67223039431127,22.18492402769204,79.11471291473174,28.896087957831913,78.38583157902717
15098,ice_conc_nh_ease2-250_icdr-v3p0_202501101200.nc,2025-01-10,2025,1,10,18.686586056981895,78.38552729665312,21.065475799993308,78.66379507851629,22.425044956406364,79.19134223606736,23.48067774545682,79.3403134995228,31.628700625300425,78.61406200494761
15099,ice_conc_nh_ease2-250_icdr-v3p0_202501111200.nc,2025-01-11,2025,1,11,18.901221660392878,78.41226224092685,21.41721314856329,78.73459908776327,22.09455468869737,79.29112272739857,36.154727594773526,64.47648358125932,30.64764275758328,78.8892929340726
15100,ice_conc_nh_ease2-250_icdr-v3p0_202501121200.nc,2025-01-12,2025,1,12,19.212085316282153,78.16381386405898,21.223728883832592,78.45234980501887,21.89865401029867,79.2163409779299,36.154727594773526,64.47648358125932,31.587221631260448,78.69418249965331
15101,ice_conc_nh_ease2-250_icdr-v3p0_202501131200.nc,2025-01-13,2025,1,13,18.647523899519566,77.20629778805355,21.013409813285556,78.36158614846423,21.5912407090057,78.51007912047173,36.154727594773526,64.47648358125932,30.70553522518764,78.80824695722802
15102,ice_conc_nh_ease2-250_icdr-v3p0_202501141200.nc,2025-01-14,2025,1,14,18.932050268678683,77.25757649299094,19.19615848839438,78.25587037139316,21.284748874237565,79.01011487219245,22.475403128387498,79.2770231013733,25.61411489252576,79.93772003885958
15103,ice_conc_nh_ease2-250_icdr-v3p0_202501151200.nc,2025-01-15,2025,1,15,18.79612379586654,77.20771949860801,19.27750717981486,78.22522570910934,21.439723289446988,78.40213955131964,36.40841347945847,64.32262828355664,24.502553988469433,79.94118096590731
15104,ice_conc_nh_ease2-250_icdr-v3p0_202501161200.nc,2025-01-16,2025,1,16,18.617761323134165,78.08835619190613,19.059644363444555,78.38066009401608,21.341934347125406,78.9455043306596,36.88189039177087,64.2052970519474,24.488403231284448,79.75849643439916
15105,ice_conc_nh_ease2-250_icdr-v3p0_202501171200.nc,2025-01-17,2025,1,17,18.574547797643095,78.00433444620663,36.15010114241596,64.55534311449661,36.2936051335717,64.38439833588035,36.78907774930397,64.27625353222133,24.1586505585092,79.7826277213984
15106,ice_conc_nh_ease2-250_icdr-v3p0_202501181200.nc,2025-01-18,2025,1,18,18.231337392464525,77.91735403793115,18.853979651407634,78.26055598181783,19.118262035974787,78.89522381548245,21.727077372547104,79.06420150228712,23.735946199164093,79.70490047545772
15107,ice_conc_nh_ease2-250_icdr-v3p0_202501191200.nc,2025-01-19,2025,1,19,18.22147604169065,77.74240738656086,19.01618415527914,78.09583172476309,19.349639114727932,78.29750368977142,21.564704916907097,78.99491214403102,23.32857288379431,79.57783497188214
15108,ice_conc_nh_ease2-250_icdr-v3p0_202501201200.nc,2025-01-20,2025,1,20,17.935908020474677,77.66182220937385,18.633441492417337,77.99036587899485,19.034543443272984,78.31677782659754,21.57624863482359,78.88730406393469,37.57870421101239,63.98339436761795
15109,ice_conc_nh_ease2-250_icdr-v3p0_202501211200.nc,2025-01-21,2025,1,21,18.221203485772776,77.31268672908914,18.564751791250053,78.0129170012281,18.840120025215132,78.32198467788793,21.45441085992682,78.478592761304,24.45678597863802,79.54522188855398
15110,ice_conc_nh_ease2-250_icdr-v3p0_202501221200.nc,2025-01-22,2025,1,22,17.8090456115334,77.8565613228666,18.669659123439338,78.17596269132841,20.73832044936124,78.39121034446043,21.401705261991637,79.0097743654389,24.319210044047868,79.841275578976
15111,ice_conc_nh_ease2-250_icdr-v3p0_202501231200.nc,2025-01-23,2025,1,23,18.136513333500794,77.34949225873804,18.610771454243878,78.12255597369588,18.92990452005988,78.38871449706672,21.27813298779995,78.94087498612639,23.747609580158294,79.88464624427714
15112,ice_conc_nh_ease2-250_icdr-v3p0_202501241200.nc,2025-01-24,2025,1,24,18.01806176509775,77.27740347081976,19.83695252476109,78.00968578562605,19.03874514129886,78.31930289409979,21.145550349938073,78.47653799697265,22.58926417549671,79.46816624135084
15113,ice_conc_nh_ease2-250_icdr-v3p0_202501251200.nc,2025-01-25,2025,1,25,19.255041559568898,77.56973743072929,18.554373200617487,78.22785946327501,19.06574963812422,78.45318149371836,21.357010796166747,78.60407320111892,37.26873346537275,64.17021712910974
15114,ice_conc_nh_ease2-250_icdr-v3p0_202501261200.nc,2025-01-26,2025,1,26,17.9549176911097,77.97686888327377,18.848939013211577,78.34743062675591,19.19590785732875,78.60720971186704,21.64911321575582,79.22839299765444,28.479198153707085,78.54348848041244
15115,ice_conc_nh_ease2-250_icdr-v3p0_202501271200.nc,2025-01-27,2025,1,27,18.21466203144364,78.18320340370836,18.855066938692048,78.49950017994962,20.94072985056007,79.18392261299515,21.60337664315378,79.44308649434217,28.739805256505473,78.82732773302716
15116,ice_conc_nh_ease2-250_icdr-v3p0_202501281200.nc,2025-01-28,2025,1,28,18.389378454743518,78.39623134447012,18.493614168529056,79.13481915097444,18.83831775534102,79.35448719016027,21.616310238001834,79.47320157050525,17.70060383622949,81.77963300326454
15117,ice_conc_nh_ease2-250_icdr-v3p0_202501291200.nc,2025-01-29,2025,1,29,17.952318123402495,79.02389572902175,18.195443096140835,79.29561633273926,18.519794305773036,79.48901490355702,21.53361661985504,79.60835874270153,17.904557736925668,81.8552210347324
15118,ice_conc_nh_ease2-250_icdr-v3p0_202501301200.nc,2025-01-30,2025,1,30,18.108061084538168,78.35899645639395,18.295519952038944,79.38138615189854,18.74521259551141,79.54435996629176,22.288262258506915,79.58703805480607,17.429588130453922,81.96546487039734
