,filename,date,year,month,day,lon_10,lat_10,lon_20,lat_20,lon_30,lat_30,lon_40,lat_40,lon_50,lat_50,lon_60,lat_60,lon_70,lat_70,lon_80,lat_80,lon_90,lat_90
15089,ice_conc_nh_ease2-250_icdr-v3p0_202501011200.nc,2025-01-01,2025,1,1,21.364676982390925,78.55311352598116,21.77848890504998,78.66224557182113,21.994008413784385,78.80584940159504,22.504860867451082,78.86672364281277,22.620194304149884,79.01227952747415,23.87679106107196,79.62588312073903,24.94662075025643,79.90294726511394,25.45482140295179,80.30719625960188,26.488959851533544,80.73508356927596
15090,ice_conc_nh_ease2-250_icdr-v3p0_202501021200.nc,2025-01-02,2025,1,2,21.410109457225865,78.4626792888119,21.79922233466728,78.6016525520137,21.981149934475333,78.77745815855799,22.608087458398295,78.84170225182625,23.370375826243002,79.21225061517397,24.00784065637869,79.40326287962606,24.625682971524448,79.68879124547054,25.57800286045876,80.10857934473871,20.074473248696577,81.71040044366386
15091,ice_conc_nh_ease2-250_icdr-v3p0_202501031200.nc,2025-01-03,2025,1,3,21.375223804103005,78.44478640088303,21.71136068902966,78.58893171212155,22.035003674478137,78.72445578049545,22.222567226903777,78.7845873291645,23.45711434637693,79.17015009445679,23.751139690999008,79.26216134896657,24.35469061236976,79.60785316018045,26.20401479611903,80.3527883659639,18.802113242689888,81.7173965476826
15092,ice_conc_nh_ease2-250_icdr-v3p0_202501041200.nc,2025-01-04,2025,1,4,21.25039439163323,78.4105393701143,21.57729547132424,78.52167436095505,21.85705005651599,78.64613673126591,22.370477261791798,78.77596033782964,23.355817007694654,79.07454872534521,23.39719500522969,79.24767769704005,24.416249238271575,79.59296018551079,26.145216225488852,79.91174132134807,18.299921778145766,81.68593652563696
15093,ice_conc_nh_ease2-250_icdr-v3p0_202501051200.nc,2025-01-05,2025,1,5,21.392505771186848,78.35167388755467,21.83448528065972,78.5054888209477,21.958534867389435,78.64898542445827,22.57813482110381,78.8478349726902,23.464428314848433,79.07192888988557,23.25955431281584,79.31210527820026,23.800182390328043,79.4205482738472,25.45140147721358,79.89220322442337,18.620494983416982,81.66952756378998
15094,ice_conc_nh_ease2-250_icdr-v3p0_202501061200.nc,2025-01-06,2025,1,6,21.378895302116074,78.29659660821191,21.531263822303075,78.40187975143553,21.831400897755994,78.56726693697378,22.121225139579042,78.7606714573701,22.872098372285638,78.86673120357837,23.44498496343434,79.11373774967583,23.710105016734094,79.31435628218526,24.354968285507702,79.60418178396203,32.44594763794613,79.39736536206486
15095,ice_conc_nh_ease2-250_icdr-v3p0_202501071200.nc,2025-01-07,2025,1,7,21.20273632390993,78.20704884470648,21.305550881283313,78.30872224827476,21.5544205918283,78.41176146397116,21.693188495974923,78.56352547667608,22.373032658190823,78.69867504027349,22.65525334726421,78.82970433240654,23.26294456306227,79.17023733097899,23.67065683883497,79.3590368063294,25.084686983914704,79.69548407658478
15096,ice_conc_nh_ease2-250_icdr-v3p0_202501081200.nc,2025-01-08,2025,1,8,21.05439541681427,78.15374459115512,21.06043383509814,78.27263757044217,21.205584644194158,78.3607238040033,21.42577765676127,78.46155563198256,21.809691269002496,78.46183213155615,22.302683819126592,78.65560204377962,22.81815868335865,78.81390000400928,23.64081721237574,79.18971217686165,24.31663913415294,79.61494933507463
15097,ice_conc_nh_ease2-250_icdr-v3p0_202501091200.nc,2025-01-09,2025,1,9,21.06617987849636,78.17112656445099,21.244361462758818,78.29567337601827,21.215955421081823,78.40141033070336,21.420222706651877,78.42518635845612,21.635619983254355,78.54658404844426,22.24106384878762,78.69072031277253,22.645577387589572,78.89690159645527,24.085962010759783,79.26744556875639,29.88590093640884,78.43395654868924
15098,ice_conc_nh_ease2-250_icdr-v3p0_202501101200.nc,2025-01-10,2025,1,10,21.23072423569733,78.31784600421547,21.4272794559175,78.44011710574219,21.656539603661848,78.53938205427185,21.83780161362354,78.66115886360059,22.88549396058065,78.95653053433841,23.440759761722763,79.16823241642355,24.440030818807426,79.40498009107152,25.766360276258833,79.58074647201666,32.535220093730594,78.62690825794445
15099,ice_conc_nh_ease2-250_icdr-v3p0_202501111200.nc,2025-01-11,2025,1,11,21.16164618108713,78.3295794794243,21.62627557741066,78.46241541335357,21.936471342289817,78.60645155306538,22.13901273531729,78.70004112291429,22.473597448414665,79.0676781263759,22.90283672207629,79.1751613742417,24.259341527767013,79.55394439779664,25.12263397578778,79.73614440847541,31.209410228717587,78.93887363160933
15100,ice_conc_nh_ease2-250_icdr-v3p0_202501121200.nc,2025-01-12,2025,1,12,21.2850471841566,78.11368128616336,21.50146468240596,78.28661324691657,21.75942676339207,78.36755706143423,21.85510764333995,78.46154722800348,22.386334341975715,78.99536516586159,22.81340997664704,79.14927222772837,24.046113730937705,79.43138263627316,25.387127946310734,79.93031441249381,32.154944428967454,78.76753754697468
15101,ice_conc_nh_ease2-250_icdr-v3p0_202501131200.nc,2025-01-13,2025,1,13,21.016454564347413,78.04800882224572,21.353056776469685,78.17803180885606,21.563411520659955,78.28579322641816,21.809014392988217,78.37977672384808,22.07351266342367,78.41379169535779,22.82234101110497,78.92865394699847,23.58711384972809,79.05477638113047,25.5121696843072,79.67915619310047,31.971736274303947,79.07414212327816
15102,ice_conc_nh_ease2-250_icdr-v3p0_202501141200.nc,2025-01-14,2025,1,14,21.174124413394875,78.13933275499333,21.194652540378794,78.16549919629956,21.470911848591385,78.23412598197388,21.67894167126272,78.30187941627182,21.969636056598812,78.81266777625811,22.469964135165608,78.85379733971494,22.89120730958146,79.02838931715124,24.63114626456505,79.48609077551669,26.213967070098228,79.8677284265949
15103,ice_conc_nh_ease2-250_icdr-v3p0_202501151200.nc,2025-01-15,2025,1,15,20.98048143729399,78.09726149131502,21.244219563848645,78.13248116298877,21.458013363012846,78.19029515774658,21.645885595506595,78.35175974507439,21.908634592231998,78.32383888362173,22.652358037118724,78.79166266158957,22.87240577867923,78.92562423991286,23.349480657867687,79.11206354289092,24.92391555188026,79.91020483398553
15104,ice_conc_nh_ease2-250_icdr-v3p0_202501161200.nc,2025-01-16,2025,1,16,21.127054282708066,78.13803487524024,21.251627285979357,78.19179873356474,21.342317213015058,78.32854974112357,21.70706951500916,78.33820810411187,22.014207820242095,78.76908317924982,22.429406425679034,78.8862437780951,22.68089701727961,78.95583108778254,24.04451917683944,79.43291145931619,24.991168682371633,79.72068101919761
15105,ice_conc_nh_ease2-250_icdr-v3p0_202501171200.nc,2025-01-17,2025,1,17,20.94509417030144,78.03933815464329,21.417759102691598,78.26420213694131,21.552412137482456,78.30958639131337,21.438862113505774,78.40092820211638,22.110634919651357,78.75225774203976,22.26159709676109,78.84019447499364,22.634548901971318,78.92819762525808,23.56894660853715,79.34167424441864,24.713845129739866,79.74155613893564
15106,ice_conc_nh_ease2-250_icdr-v3p0_202501181200.nc,2025-01-18,2025,1,18,20.792100856765984,78.06284876336485,21.069421840958938,78.17613100720872,21.273548612265724,78.28536997666974,21.658758819533286,78.34734066797434,21.832181832946098,78.76339510151261,22.30038614896305,78.80601132605747,22.452303059391962,78.87130823879316,23.761260943823263,79.29877051027431,24.293421527440657,79.66775818461052
15107,ice_conc_nh_ease2-250_icdr-v3p0_202501191200.nc,2025-01-19,2025,1,19,21.048196510454645,78.02784133721167,21.148606968779983,78.11629338382461,21.391927204705716,78.1521780970537,21.46819025282561,78.25975739826102,21.826535410097616,78.33776731492006,22.375373883400165,78.72727496831797,22.308971865686853,78.81641533155376,23.607687008786257,79.18552864018473,23.95891151415552,79.54368527867383
15108,ice_conc_nh_ease2-250_icdr-v3p0_202501201200.nc,2025-01-20,2025,1,20,20.853049690153636,77.9700320209066,21.01006022574075,78.05379073711782,21.333459627876902,78.14100005876023,21.249214787359403,78.26310635525302,21.640697756354335,78.30217892378712,21.812387045792036,78.28504185665966,22.18087512761121,78.73810609171318,23.45781544052208,79.2172666696056,24.914639195708116,79.53719993701361
15109,ice_conc_nh_ease2-250_icdr-v3p0_202501211200.nc,2025-01-21,2025,1,21,20.811888457787994,77.89016070081757,20.91039901773462,78.14492717149828,21.125343358951714,78.16357275690915,21.166203888673977,78.2018739954352,21.543156705804808,78.29429149076445,21.766212378332977,78.30602215013451,22.120714249333474,78.39182206291383,23.17782302858955,79.12528027802882,25.106277608593025,79.50105962066726
15110,ice_conc_nh_ease2-250_icdr-v3p0_202501221200.nc,2025-01-22,2025,1,22,20.381728418813278,78.01333452173616,20.958218269023764,78.15539752590009,21.105628545782125,78.21584339044269,21.207012788889916,78.29523785847758,21.381164369714735,78.3138219319448,21.585136648712133,78.37899469223903,22.0700281446705,78.82780918388879,23.249688649603403,79.31504069713382,24.93086868599125,79.78437980933816
