,filename,date,year,month,day,lon_50,lat_50
12532,ice_conc_nh_ease2-250_icdr-v2p0_201801011200.nc,2018-01-01,2018,1,1,22.31956562790085,79.52683067601349
12533,ice_conc_nh_ease2-250_icdr-v2p0_201801021200.nc,2018-01-02,2018,1,2,22.422822252522128,79.50181672202393
12534,ice_conc_nh_ease2-250_icdr-v2p0_201801031200.nc,2018-01-03,2018,1,3,22.452737628217207,79.37050817733576
12535,ice_conc_nh_ease2-250_icdr-v2p0_201801041200.nc,2018-01-04,2018,1,4,22.206353362910797,79.2176540242022
12536,ice_conc_nh_ease2-250_icdr-v2p0_201801051200.nc,2018-01-05,2018,1,5,20.00332588656529,79.18019252861701
12537,ice_conc_nh_ease2-250_icdr-v2p0_201801061200.nc,2018-01-06,2018,1,6,22.06757865876063,79.2580206833081
12538,ice_conc_nh_ease2-250_icdr-v2p0_201801071200.nc,2018-01-07,2018,1,7,22.05166500912042,79.33347041793056
12539,ice_conc_nh_ease2-250_icdr-v2p0_201801081200.nc,2018-01-08,2018,1,8,21.953802230395887,79.22895897552627
12540,ice_conc_nh_ease2-250_icdr-v2p0_201801091200.nc,2018-01-09,2018,1,9,22.117958772997266,79.24059437227858
12541,ice_conc_nh_ease2-250_icdr-v2p0_201801101200.nc,2018-01-10,2018,1,10,22.193033078469018,79.3199260648997
12542,ice_conc_nh_ease2-250_icdr-v2p0_201801111200.nc,2018-01-11,2018,1,11,22.42286659626002,79.34645375599298
12543,ice_conc_nh_ease2-250_icdr-v2p0_201801121200.nc,2018-01-12,2018,1,12,22.48314072906225,79.4435550790712
12544,ice_conc_nh_ease2-250_icdr-v2p0_201801131200.nc,2018-01-13,2018,1,13,22.849887005405343,79.73356876495393
12545,ice_conc_nh_ease2-250_icdr-v2p0_201801141200.nc,2018-01-14,2018,1,14,36.88189039177087,64.2052970519474
12546,ice_conc_nh_ease2-250_icdr-v2p0_201801151200.nc,2018-01-15,2018,1,15,36.88189039177087,64.2052970519474
12547,ice_conc_nh_ease2-250_icdr-v2p0_201801161200.nc,2018-01-16,2018,1,16,23.72238973322268,79.81057747496968
12548,ice_conc_nh_ease2-250_icdr-v2p0_201801171200.nc,2018-01-17,2018,1,17,23.471526660987596,79.84317167886
12549,ice_conc_nh_ease2-250_icdr-v2p0_201801181200.nc,2018-01-18,2018,1,18,23.115472007619218,79.93577894311167
12550,ice_conc_nh_ease2-250_icdr-v2p0_201801191200.nc,2018-01-19,2018,1,19,23.341822446682265,79.93492677891633
12551,ice_conc_nh_ease2-250_icdr-v2p0_201801201200.nc,2018-01-20,2018,1,20,36.2936051335717,64.38439833588035
12552,ice_conc_nh_ease2-250_icdr-v2p0_201801211200.nc,2018-01-21,2018,1,21,23.216345934639694,79.96790577755525
12553,ice_conc_nh_ease2-250_icdr-v2p0_201801221200.nc,2018-01-22,2018,1,22,23.277644345373275,80.01838359272232
12554,ice_conc_nh_ease2-250_icdr-v2p0_201801231200.nc,2018-01-23,2018,1,23,23.34180145091987,79.95551982793968
12555,ice_conc_nh_ease2-250_icdr-v2p0_201801241200.nc,2018-01-24,2018,1,24,23.103121071266028,80.04333335242073
12556,ice_conc_nh_ease2-250_icdr-v2p0_201801251200.nc,2018-01-25,2018,1,25,23.3589105804206,79.75483090198455
12557,ice_conc_nh_ease2-250_icdr-v2p0_201801261200.nc,2018-01-26,2018,1,26,20.73113524909291,79.55991887283763
12558,ice_conc_nh_ease2-250_icdr-v2p0_201801271200.nc,2018-01-27,2018,1,27,22.62427572375298,79.49548231847234
12559,ice_conc_nh_ease2-250_icdr-v2p0_201801281200.nc,2018-01-28,2018,1,28,22.305504385236603,79.43967198225288
12560,ice_conc_nh_ease2-250_icdr-v2p0_201801291200.nc,2018-01-29,2018,1,29,22.059128903898728,79.39913775004268
12561,ice_conc_nh_ease2-250_icdr-v2p0_201801301200.nc,2018-01-30,2018,1,30,22.099685529620523,79.32113194382788
12562,ice_conc_nh_ease2-250_icdr-v2p0_201801311200.nc,2018-01-31,2018,1,31,22.499119589540722,79.30811606199389
