,filename,date,year,month,day,lon_50,lat_50
15089,ice_conc_nh_ease2-250_icdr-v3p0_202501011200.nc,2025-01-01,2025,1,1,22.02745783088781,79.23762714759121
15090,ice_conc_nh_ease2-250_icdr-v3p0_202501021200.nc,2025-01-02,2025,1,2,22.29713668417547,79.04805326588148
15091,ice_conc_nh_ease2-250_icdr-v3p0_202501031200.nc,2025-01-03,2025,1,3,22.43693541348784,79.03299860066578
15092,ice_conc_nh_ease2-250_icdr-v3p0_202501041200.nc,2025-01-04,2025,1,4,22.376183010922784,78.95058820900779
15093,ice_conc_nh_ease2-250_icdr-v3p0_202501051200.nc,2025-01-05,2025,1,5,36.154727594773526,64.47648358125932
15094,ice_conc_nh_ease2-250_icdr-v3p0_202501061200.nc,2025-01-06,2025,1,6,21.924152233687185,79.09957518258776
15095,ice_conc_nh_ease2-250_icdr-v3p0_202501071200.nc,2025-01-07,2025,1,7,21.770042780037578,78.86737844916019
15096,ice_conc_nh_ease2-250_icdr-v3p0_202501081200.nc,2025-01-08,2025,1,8,36.261531348319686,64.41732079823284
15097,ice_conc_nh_ease2-250_icdr-v3p0_202501091200.nc,2025-01-09,2025,1,9,21.0273857332417,78.67223039431127
15098,ice_conc_nh_ease2-250_icdr-v3p0_202501101200.nc,2025-01-10,2025,1,10,22.425044956406364,79.19134223606736
15099,ice_conc_nh_ease2-250_icdr-v3p0_202501111200.nc,2025-01-11,2025,1,11,22.09455468869737,79.29112272739857
15100,ice_conc_nh_ease2-250_icdr-v3p0_202501121200.nc,2025-01-12,2025,1,12,21.89865401029867,79.2163409779299
15101,ice_conc_nh_ease2-250_icdr-v3p0_202501131200.nc,2025-01-13,2025,1,13,21.5912407090057,78.51007912047173
15102,ice_conc_nh_ease2-250_icdr-v3p0_202501141200.nc,2025-01-14,2025,1,14,21.284748874237565,79.01011487219245
15103,ice_conc_nh_ease2-250_icdr-v3p0_202501151200.nc,2025-01-15,2025,1,15,21.439723289446988,78.40213955131964
15104,ice_conc_nh_ease2-250_icdr-v3p0_202501161200.nc,2025-01-16,2025,1,16,21.341934347125406,78.9455043306596
15105,ice_conc_nh_ease2-250_icdr-v3p0_202501171200.nc,2025-01-17,2025,1,17,36.2936051335717,64.38439833588035
15106,ice_conc_nh_ease2-250_icdr-v3p0_202501181200.nc,2025-01-18,2025,1,18,19.118262035974787,78.89522381548245
15107,ice_conc_nh_ease2-250_icdr-v3p0_202501191200.nc,2025-01-19,2025,1,19,19.349639114727932,78.29750368977142
15108,ice_conc_nh_ease2-250_icdr-v3p0_202501201200.nc,2025-01-20,2025,1,20,19.034543443272984,78.31677782659754
