,filename,date,year,month,day,lon_50,lat_50
891,ice_conc_nh_ease2-250_cdr-v2p0_198401021200.nc,1984-01-02,1984,1,2,18.692055601042693,77.9182154273187
892,ice_conc_nh_ease2-250_cdr-v2p0_198401041200.nc,1984-01-04,1984,1,4,18.57691879294512,77.76795395788218
893,ice_conc_nh_ease2-250_cdr-v2p0_198401061200.nc,1984-01-06,1984,1,6,19.036519154211085,77.26665499640833
894,ice_conc_nh_ease2-250_cdr-v2p0_198401081200.nc,1984-01-08,1984,1,8,18.037748362743976,77.42444558524011
895,ice_conc_nh_ease2-250_cdr-v2p0_198401101200.nc,1984-01-10,1984,1,10,18.88374392933335,77.88584669637218
896,ice_conc_nh_ease2-250_cdr-v2p0_198401121200.nc,1984-01-12,1984,1,12,19.03588757479713,78.14394606524708
897,ice_conc_nh_ease2-250_cdr-v2p0_198401141200.nc,1984-01-14,1984,1,14,19.12999629368684,78.13062459741641
898,ice_conc_nh_ease2-250_cdr-v2p0_198401161200.nc,1984-01-16,1984,1,16,18.632605378941342,78.25644492259845
899,ice_conc_nh_ease2-250_cdr-v2p0_198401181200.nc,1984-01-18,1984,1,18,18.26138164785591,78.10725410306749
900,ice_conc_nh_ease2-250_cdr-v2p0_198401201200.nc,1984-01-20,1984,1,20,18.185296385655732,77.95372663451538
901,ice_conc_nh_ease2-250_cdr-v2p0_198401221200.nc,1984-01-22,1984,1,22,18.65905157859114,77.86784345110676
902,ice_conc_nh_ease2-250_cdr-v2p0_198401241200.nc,1984-01-24,1984,1,24,18.675591103817993,78.1336992818931
903,ice_conc_nh_ease2-250_cdr-v2p0_198401261200.nc,1984-01-26,1984,1,26,18.641641743960268,78.09328780477126
904,ice_conc_nh_ease2-250_cdr-v2p0_198401281200.nc,1984-01-28,1984,1,28,18.771397370367918,78.08936533944714
905,ice_conc_nh_ease2-250_cdr-v2p0_198401301200.nc,1984-01-30,1984,1,30,19.070571062800752,78.22825325801826
906,ice_conc_nh_ease2-250_cdr-v2p0_198402011200.nc,1984-02-01,1984,2,1,21.39261817089346,78.53749983144048
907,ice_conc_nh_ease2-250_cdr-v2p0_198402031200.nc,1984-02-03,1984,2,3,21.44688787718424,78.57056347082617
908,ice_conc_nh_ease2-250_cdr-v2p0_198402051200.nc,1984-02-05,1984,2,5,19.681597543125466,78.8476811134733
909,ice_conc_nh_ease2-250_cdr-v2p0_198402071200.nc,1984-02-07,1984,2,7,19.39920186419291,78.81964145120494
910,ice_conc_nh_ease2-250_cdr-v2p0_198402091200.nc,1984-02-09,1984,2,9,18.845890025918116,78.7261297235067
911,ice_conc_nh_ease2-250_cdr-v2p0_198402111200.nc,1984-02-11,1984,2,11,19.15315357461978,78.68139097464673
