,filename,date,year,month,day,lon_50,lat_50
3036,ice_conc_nh_ease2-250_cdr-v2p0_199201011200.nc,1992-01-01,1992,1,1,19.38726123369266,78.07837214859502
3037,ice_conc_nh_ease2-250_cdr-v2p0_199201021200.nc,1992-01-02,1992,1,2,19.112312134692992,78.1574589608012
3038,ice_conc_nh_ease2-250_cdr-v2p0_199201031200.nc,1992-01-03,1992,1,3,19.088943695571658,78.0832495479426
3039,ice_conc_nh_ease2-250_cdr-v2p0_199201041200.nc,1992-01-04,1992,1,4,19.028363920927873,78.16830152585807
3040,ice_conc_nh_ease2-250_cdr-v2p0_199201051200.nc,1992-01-05,1992,1,5,19.005351355368383,78.04062609399598
3041,ice_conc_nh_ease2-250_cdr-v2p0_199201061200.nc,1992-01-06,1992,1,6,18.939745811248624,78.03116730084844
3042,ice_conc_nh_ease2-250_cdr-v2p0_199201071200.nc,1992-01-07,1992,1,7,18.874299885331528,78.0416836660513
3043,ice_conc_nh_ease2-250_cdr-v2p0_199201081200.nc,1992-01-08,1992,1,8,18.726049563440615,78.01729079574119
3044,ice_conc_nh_ease2-250_cdr-v2p0_199201091200.nc,1992-01-09,1992,1,9,18.500880231768736,78.01528525027771
3045,ice_conc_nh_ease2-250_cdr-v2p0_199201101200.nc,1992-01-10,1992,1,10,18.841842875925924,78.07738660673321
3046,ice_conc_nh_ease2-250_cdr-v2p0_199201111200.nc,1992-01-11,1992,1,11,19.081158560077032,78.18984855174283
3047,ice_conc_nh_ease2-250_cdr-v2p0_199201121200.nc,1992-01-12,1992,1,12,18.734421674727663,77.95965084112105
3048,ice_conc_nh_ease2-250_cdr-v2p0_199201131200.nc,1992-01-13,1992,1,13,19.015144807136757,78.11825497214471
3049,ice_conc_nh_ease2-250_cdr-v2p0_199201141200.nc,1992-01-14,1992,1,14,19.201869237570243,78.3152337571545
3050,ice_conc_nh_ease2-250_cdr-v2p0_199201151200.nc,1992-01-15,1992,1,15,19.240872781268223,78.18684698234334
3051,ice_conc_nh_ease2-250_cdr-v2p0_199201161200.nc,1992-01-16,1992,1,16,36.08754493631683,64.712282908513
3052,ice_conc_nh_ease2-250_cdr-v2p0_199201171200.nc,1992-01-17,1992,1,17,18.89043934708964,77.75009779501285
3053,ice_conc_nh_ease2-250_cdr-v2p0_199201181200.nc,1992-01-18,1992,1,18,18.778172631295,77.71832764167107
3054,ice_conc_nh_ease2-250_cdr-v2p0_199201191200.nc,1992-01-19,1992,1,19,18.95753263031229,77.77603483846278
3055,ice_conc_nh_ease2-250_cdr-v2p0_199201201200.nc,1992-01-20,1992,1,20,19.213815583307465,78.06547308093126
3056,ice_conc_nh_ease2-250_cdr-v2p0_199201211200.nc,1992-01-21,1992,1,21,20.50645285983889,77.79757335849665
3057,ice_conc_nh_ease2-250_cdr-v2p0_199201221200.nc,1992-01-22,1992,1,22,36.11553603434059,64.66448617649246
3058,ice_conc_nh_ease2-250_cdr-v2p0_199201231200.nc,1992-01-23,1992,1,23,19.007102255637616,78.27915972808181
3059,ice_conc_nh_ease2-250_cdr-v2p0_199201241200.nc,1992-01-24,1992,1,24,20.512079714666346,77.88353644277454
3060,ice_conc_nh_ease2-250_cdr-v2p0_199201251200.nc,1992-01-25,1992,1,25,36.070444336038705,46.13046871351016
3061,ice_conc_nh_ease2-250_cdr-v2p0_199201261200.nc,1992-01-26,1992,1,26,19.116598748469947,77.61761699749681
3062,ice_conc_nh_ease2-250_cdr-v2p0_199201271200.nc,1992-01-27,1992,1,27,18.940155794243672,77.68502017622107
3063,ice_conc_nh_ease2-250_cdr-v2p0_199201281200.nc,1992-01-28,1992,1,28,20.984683805155218,77.8273874929475
3064,ice_conc_nh_ease2-250_cdr-v2p0_199201291200.nc,1992-01-29,1992,1,29,19.11006699754383,77.67000854787227
3065,ice_conc_nh_ease2-250_cdr-v2p0_199201301200.nc,1992-01-30,1992,1,30,19.625085042288728,77.49852148077811
3066,ice_conc_nh_ease2-250_cdr-v2p0_199201311200.nc,1992-01-31,1992,1,31,36.14406267320809,46.13673271374058
3067,ice_conc_nh_ease2-250_cdr-v2p0_199202011200.nc,1992-02-01,1992,2,1,36.05727793831811,64.61902556534112
3068,ice_conc_nh_ease2-250_cdr-v2p0_199202021200.nc,1992-02-02,1992,2,2,36.154727594773526,64.47648358125932
3069,ice_conc_nh_ease2-250_cdr-v2p0_199202031200.nc,1992-02-03,1992,2,3,36.14004727364317,46.07487239645602
3070,ice_conc_nh_ease2-250_cdr-v2p0_199202041200.nc,1992-02-04,1992,2,4,36.11729698506443,46.12593037880142
3071,ice_conc_nh_ease2-250_cdr-v2p0_199202051200.nc,1992-02-05,1992,2,5,36.143746880795085,46.14052560004716
3072,ice_conc_nh_ease2-250_cdr-v2p0_199202061200.nc,1992-02-06,1992,2,6,18.566892520191352,77.14476155229039
3073,ice_conc_nh_ease2-250_cdr-v2p0_199202071200.nc,1992-02-07,1992,2,7,36.06262943597426,46.11253802861344
3074,ice_conc_nh_ease2-250_cdr-v2p0_199202081200.nc,1992-02-08,1992,2,8,36.188395848232155,46.21001847176361
3075,ice_conc_nh_ease2-250_cdr-v2p0_199202091200.nc,1992-02-09,1992,2,9,36.15325617390309,46.14123335267758
3076,ice_conc_nh_ease2-250_cdr-v2p0_199202101200.nc,1992-02-10,1992,2,10,18.953699288906165,77.0983644330041
3077,ice_conc_nh_ease2-250_cdr-v2p0_199202111200.nc,1992-02-11,1992,2,11,18.75748654995866,77.11023774509596
3078,ice_conc_nh_ease2-250_cdr-v2p0_199202121200.nc,1992-02-12,1992,2,12,18.869296614188894,77.07363099697989
3079,ice_conc_nh_ease2-250_cdr-v2p0_199202131200.nc,1992-02-13,1992,2,13,36.106129619086595,64.66861521101923
3080,ice_conc_nh_ease2-250_cdr-v2p0_199202141200.nc,1992-02-14,1992,2,14,18.93602531323691,76.9522512928045
3081,ice_conc_nh_ease2-250_cdr-v2p0_199202151200.nc,1992-02-15,1992,2,15,19.053076096109407,76.95502045684452
3082,ice_conc_nh_ease2-250_cdr-v2p0_199202161200.nc,1992-02-16,1992,2,16,18.855848494439662,77.01908989170248
3083,ice_conc_nh_ease2-250_cdr-v2p0_199202171200.nc,1992-02-17,1992,2,17,19.072047504251355,76.94539960945731
3084,ice_conc_nh_ease2-250_cdr-v2p0_199202181200.nc,1992-02-18,1992,2,18,19.061661284397353,77.05457225072976
3085,ice_conc_nh_ease2-250_cdr-v2p0_199202191200.nc,1992-02-19,1992,2,19,19.385362921661148,77.06819013498603
3086,ice_conc_nh_ease2-250_cdr-v2p0_199202201200.nc,1992-02-20,1992,2,20,19.288445974944597,77.09443114921793
3087,ice_conc_nh_ease2-250_cdr-v2p0_199202211200.nc,1992-02-21,1992,2,21,19.417548716311124,77.24521343646919
3088,ice_conc_nh_ease2-250_cdr-v2p0_199202221200.nc,1992-02-22,1992,2,22,18.8839232005561,77.44462804534545
3089,ice_conc_nh_ease2-250_cdr-v2p0_199202231200.nc,1992-02-23,1992,2,23,36.05784576211152,46.16322026895686
3090,ice_conc_nh_ease2-250_cdr-v2p0_199202241200.nc,1992-02-24,1992,2,24,19.41793246114649,77.885309387153
3091,ice_conc_nh_ease2-250_cdr-v2p0_199202251200.nc,1992-02-25,1992,2,25,17.97230214148138,78.03249680947758
3092,ice_conc_nh_ease2-250_cdr-v2p0_199202261200.nc,1992-02-26,1992,2,26,17.7528526223831,78.05703331433101
3093,ice_conc_nh_ease2-250_cdr-v2p0_199202271200.nc,1992-02-27,1992,2,27,17.85411342213899,78.09643079320952
3094,ice_conc_nh_ease2-250_cdr-v2p0_199202281200.nc,1992-02-28,1992,2,28,18.17991495471762,78.2325517602914
3095,ice_conc_nh_ease2-250_cdr-v2p0_199202291200.nc,1992-02-29,1992,2,29,18.118463479815333,78.30178406424271
3096,ice_conc_nh_ease2-250_cdr-v2p0_199203011200.nc,1992-03-01,1992,3,1,17.86382483427474,78.42346292039277
3097,ice_conc_nh_ease2-250_cdr-v2p0_199203021200.nc,1992-03-02,1992,3,2,17.982145634697126,78.34592616756524
3098,ice_conc_nh_ease2-250_cdr-v2p0_199203031200.nc,1992-03-03,1992,3,3,17.904318965028093,78.38764024056341
3099,ice_conc_nh_ease2-250_cdr-v2p0_199203041200.nc,1992-03-04,1992,3,4,18.75974798906477,78.64913006671127
3100,ice_conc_nh_ease2-250_cdr-v2p0_199203051200.nc,1992-03-05,1992,3,5,17.865165908249338,78.22455739027333
3101,ice_conc_nh_ease2-250_cdr-v2p0_199203061200.nc,1992-03-06,1992,3,6,17.904339498197963,78.30889422872177
3102,ice_conc_nh_ease2-250_cdr-v2p0_199203071200.nc,1992-03-07,1992,3,7,18.860197335668,78.19904697389742
3103,ice_conc_nh_ease2-250_cdr-v2p0_199203081200.nc,1992-03-08,1992,3,8,17.422259688973377,78.20889397418891
3104,ice_conc_nh_ease2-250_cdr-v2p0_199203091200.nc,1992-03-09,1992,3,9,17.769906703484793,78.23652095035509
3105,ice_conc_nh_ease2-250_cdr-v2p0_199203101200.nc,1992-03-10,1992,3,10,20.479286173548473,78.08493024912427
3106,ice_conc_nh_ease2-250_cdr-v2p0_199203111200.nc,1992-03-11,1992,3,11,19.85432885713905,77.96755961366934
3107,ice_conc_nh_ease2-250_cdr-v2p0_199203121200.nc,1992-03-12,1992,3,12,18.001758949014377,77.90379293184249
3108,ice_conc_nh_ease2-250_cdr-v2p0_199203131200.nc,1992-03-13,1992,3,13,36.91886755034286,64.34463707522771
3109,ice_conc_nh_ease2-250_cdr-v2p0_199203141200.nc,1992-03-14,1992,3,14,18.411871521718684,77.78675209509092
3110,ice_conc_nh_ease2-250_cdr-v2p0_199203151200.nc,1992-03-15,1992,3,15,19.513670977547385,77.8055828610716
3111,ice_conc_nh_ease2-250_cdr-v2p0_199203161200.nc,1992-03-16,1992,3,16,18.06215706514112,77.91819934235355
3112,ice_conc_nh_ease2-250_cdr-v2p0_199203171200.nc,1992-03-17,1992,3,17,18.192666189547456,77.68547976529337
3113,ice_conc_nh_ease2-250_cdr-v2p0_199203181200.nc,1992-03-18,1992,3,18,18.457528483872895,77.72159401883124
3114,ice_conc_nh_ease2-250_cdr-v2p0_199203191200.nc,1992-03-19,1992,3,19,18.830785469437522,77.63851417951712
3115,ice_conc_nh_ease2-250_cdr-v2p0_199203201200.nc,1992-03-20,1992,3,20,18.754611235761594,77.60114093521887
