,filename,date,year,month,day,lon_50,lat_50
9975,ice_conc_nh_ease2-250_cdr-v2p0_201101011200.nc,2011-01-01,2011,1,1,18.254057262521343,78.03128328132966
9976,ice_conc_nh_ease2-250_cdr-v2p0_201101021200.nc,2011-01-02,2011,1,2,35.26331599888148,65.68746686529225
9977,ice_conc_nh_ease2-250_cdr-v2p0_201101031200.nc,2011-01-03,2011,1,3,35.09681400915432,65.64052420590632
9978,ice_conc_nh_ease2-250_cdr-v2p0_201101041200.nc,2011-01-04,2011,1,4,18.57114266206737,77.89267728758627
9979,ice_conc_nh_ease2-250_cdr-v2p0_201101051200.nc,2011-01-05,2011,1,5,35.09681400915432,65.64052420590632
9980,ice_conc_nh_ease2-250_cdr-v2p0_201101061200.nc,2011-01-06,2011,1,6,18.050876538795723,77.67957545966233
9981,ice_conc_nh_ease2-250_cdr-v2p0_201101071200.nc,2011-01-07,2011,1,7,35.09681400915432,65.64052420590632
9982,ice_conc_nh_ease2-250_cdr-v2p0_201101081200.nc,2011-01-08,2011,1,8,35.09681400915432,65.64052420590632
9983,ice_conc_nh_ease2-250_cdr-v2p0_201101091200.nc,2011-01-09,2011,1,9,18.15812080803454,78.00926826535402
9984,ice_conc_nh_ease2-250_cdr-v2p0_201101101200.nc,2011-01-10,2011,1,10,18.022463030971497,78.08398362612147
9985,ice_conc_nh_ease2-250_cdr-v2p0_201101111200.nc,2011-01-11,2011,1,11,18.007051635260012,78.0730486560031
9986,ice_conc_nh_ease2-250_cdr-v2p0_201101121200.nc,2011-01-12,2011,1,12,17.943123538814124,77.97576306182751
9987,ice_conc_nh_ease2-250_cdr-v2p0_201101131200.nc,2011-01-13,2011,1,13,17.87426482815658,77.86684550900706
9988,ice_conc_nh_ease2-250_cdr-v2p0_201101141200.nc,2011-01-14,2011,1,14,35.09681400915432,65.64052420590632
9989,ice_conc_nh_ease2-250_cdr-v2p0_201101151200.nc,2011-01-15,2011,1,15,35.09681400915432,65.64052420590632
9990,ice_conc_nh_ease2-250_cdr-v2p0_201101161200.nc,2011-01-16,2011,1,16,17.50915990094718,77.89441771955617
9991,ice_conc_nh_ease2-250_cdr-v2p0_201101171200.nc,2011-01-17,2011,1,17,17.553579139987285,77.9278621594281
9992,ice_conc_nh_ease2-250_cdr-v2p0_201101181200.nc,2011-01-18,2011,1,18,17.486847903199273,78.1413609981608
9993,ice_conc_nh_ease2-250_cdr-v2p0_201101191200.nc,2011-01-19,2011,1,19,17.593926767945675,78.15034545879801
9994,ice_conc_nh_ease2-250_cdr-v2p0_201101201200.nc,2011-01-20,2011,1,20,17.763292047505853,78.1087068899258
