,filename,date,year,month,day,lon_50,lat_50
1247,ice_conc_nh_ease2-250_cdr-v2p0_198601011200.nc,1986-01-01,1986,1,1,17.818173470508857,78.1154499616513
1248,ice_conc_nh_ease2-250_cdr-v2p0_198601031200.nc,1986-01-03,1986,1,3,17.847363232980847,77.96630245643334
1249,ice_conc_nh_ease2-250_cdr-v2p0_198601051200.nc,1986-01-05,1986,1,5,17.589626932917394,78.10630899852612
1250,ice_conc_nh_ease2-250_cdr-v2p0_198601071200.nc,1986-01-07,1986,1,7,35.09681400915432,65.64052420590632
1251,ice_conc_nh_ease2-250_cdr-v2p0_198601091200.nc,1986-01-09,1986,1,9,17.37923847975533,77.94115608450115
1252,ice_conc_nh_ease2-250_cdr-v2p0_198601111200.nc,1986-01-11,1986,1,11,35.09681400915432,65.64052420590632
1253,ice_conc_nh_ease2-250_cdr-v2p0_198601131200.nc,1986-01-13,1986,1,13,17.57922416490353,78.24045706258829
1254,ice_conc_nh_ease2-250_cdr-v2p0_198601151200.nc,1986-01-15,1986,1,15,19.947347801529066,77.9455185188691
1255,ice_conc_nh_ease2-250_cdr-v2p0_198601171200.nc,1986-01-17,1986,1,17,17.463647004658135,78.33723179020991
1256,ice_conc_nh_ease2-250_cdr-v2p0_198601191200.nc,1986-01-19,1986,1,19,17.817816544444412,78.29675303393209
1257,ice_conc_nh_ease2-250_cdr-v2p0_198601211200.nc,1986-01-21,1986,1,21,17.514966012484972,78.3136633326097
1258,ice_conc_nh_ease2-250_cdr-v2p0_198601231200.nc,1986-01-23,1986,1,23,16.59086767960211,78.337743397046
1259,ice_conc_nh_ease2-250_cdr-v2p0_198601251200.nc,1986-01-25,1986,1,25,17.634828924567408,78.01603421341377
1260,ice_conc_nh_ease2-250_cdr-v2p0_198601271200.nc,1986-01-27,1986,1,27,20.378583629230697,78.08282193257776
1261,ice_conc_nh_ease2-250_cdr-v2p0_198601291200.nc,1986-01-29,1986,1,29,18.135646373225565,78.47984970431314
1262,ice_conc_nh_ease2-250_cdr-v2p0_198601311200.nc,1986-01-31,1986,1,31,17.905321999213253,78.44636684035608
1263,ice_conc_nh_ease2-250_cdr-v2p0_198602021200.nc,1986-02-02,1986,2,2,17.904678195380566,78.53196527409865
1264,ice_conc_nh_ease2-250_cdr-v2p0_198602041200.nc,1986-02-04,1986,2,4,18.118227276096913,78.52327535352649
1265,ice_conc_nh_ease2-250_cdr-v2p0_198602061200.nc,1986-02-06,1986,2,6,19.485618278590426,78.44181759876494
1266,ice_conc_nh_ease2-250_cdr-v2p0_198602081200.nc,1986-02-08,1986,2,8,35.09681400915432,65.64052420590632
1267,ice_conc_nh_ease2-250_cdr-v2p0_198602101200.nc,1986-02-10,1986,2,10,18.18349008944669,77.49173268322426
1268,ice_conc_nh_ease2-250_cdr-v2p0_198602121200.nc,1986-02-12,1986,2,12,19.64257933473949,76.73792888653612
1269,ice_conc_nh_ease2-250_cdr-v2p0_198602141200.nc,1986-02-14,1986,2,14,18.655617359151297,77.59802418474632
1270,ice_conc_nh_ease2-250_cdr-v2p0_198602161200.nc,1986-02-16,1986,2,16,19.10690627409619,77.11506801216885
1271,ice_conc_nh_ease2-250_cdr-v2p0_198602181200.nc,1986-02-18,1986,2,18,20.76496639403058,76.45830544335429
1272,ice_conc_nh_ease2-250_cdr-v2p0_198602201200.nc,1986-02-20,1986,2,20,21.32489477294834,76.62994570347182
1273,ice_conc_nh_ease2-250_cdr-v2p0_198602221200.nc,1986-02-22,1986,2,22,20.568699960780457,76.57352247380688
1274,ice_conc_nh_ease2-250_cdr-v2p0_198602241200.nc,1986-02-24,1986,2,24,20.58726267716427,76.35630641265561
1275,ice_conc_nh_ease2-250_cdr-v2p0_198602261200.nc,1986-02-26,1986,2,26,20.903674275109132,76.27291388749265
1276,ice_conc_nh_ease2-250_cdr-v2p0_198602281200.nc,1986-02-28,1986,2,28,20.215233762547864,76.75411549326657
1277,ice_conc_nh_ease2-250_cdr-v2p0_198603021200.nc,1986-03-02,1986,3,2,20.345434268837124,76.4012482278254
1278,ice_conc_nh_ease2-250_cdr-v2p0_198603041200.nc,1986-03-04,1986,3,4,20.32582402117865,76.30540645454992
1279,ice_conc_nh_ease2-250_cdr-v2p0_198603061200.nc,1986-03-06,1986,3,6,20.279012796050548,76.67135416868571
1280,ice_conc_nh_ease2-250_cdr-v2p0_198603081200.nc,1986-03-08,1986,3,8,19.999354403635397,76.79240257200505
1281,ice_conc_nh_ease2-250_cdr-v2p0_198603101200.nc,1986-03-10,1986,3,10,19.89106326130847,76.85057710505644
1282,ice_conc_nh_ease2-250_cdr-v2p0_198603121200.nc,1986-03-12,1986,3,12,20.115994955033184,77.10232641433574
1283,ice_conc_nh_ease2-250_cdr-v2p0_198603141200.nc,1986-03-14,1986,3,14,20.00341428599717,77.25403581409374
1284,ice_conc_nh_ease2-250_cdr-v2p0_198603161200.nc,1986-03-16,1986,3,16,20.761291903879023,77.89349254962966
1285,ice_conc_nh_ease2-250_cdr-v2p0_198603181200.nc,1986-03-18,1986,3,18,20.318887183685337,77.45195644751837
1286,ice_conc_nh_ease2-250_cdr-v2p0_198603201200.nc,1986-03-20,1986,3,20,19.870067543698497,77.55863551503154
1287,ice_conc_nh_ease2-250_cdr-v2p0_198603221200.nc,1986-03-22,1986,3,22,19.66398501975423,77.65957652436904
1288,ice_conc_nh_ease2-250_cdr-v2p0_198603241200.nc,1986-03-24,1986,3,24,19.433944228705748,77.64115122821704
1289,ice_conc_nh_ease2-250_cdr-v2p0_198603261200.nc,1986-03-26,1986,3,26,19.089262142813446,77.55756218467528
1290,ice_conc_nh_ease2-250_cdr-v2p0_198603281200.nc,1986-03-28,1986,3,28,19.0346120675391,77.61915441313877
1291,ice_conc_nh_ease2-250_cdr-v2p0_198606241200.nc,1986-06-24,1986,6,24,18.36218764653831,78.64981087681815
1292,ice_conc_nh_ease2-250_cdr-v2p0_198606261200.nc,1986-06-26,1986,6,26,19.066469590860283,78.70633957021408
1293,ice_conc_nh_ease2-250_cdr-v2p0_198606281200.nc,1986-06-28,1986,6,28,18.06978118300978,78.78249959516184
1294,ice_conc_nh_ease2-250_cdr-v2p0_198606301200.nc,1986-06-30,1986,6,30,17.98412221579516,78.79278686147586
1295,ice_conc_nh_ease2-250_cdr-v2p0_198607021200.nc,1986-07-02,1986,7,2,17.718729823950845,78.74170493979565
1296,ice_conc_nh_ease2-250_cdr-v2p0_198607041200.nc,1986-07-04,1986,7,4,20.900529099846622,78.8953170255496
1297,ice_conc_nh_ease2-250_cdr-v2p0_198607061200.nc,1986-07-06,1986,7,6,21.28626975502839,78.89577080695938
1298,ice_conc_nh_ease2-250_cdr-v2p0_198607081200.nc,1986-07-08,1986,7,8,20.05723789578331,79.10395566155397
1299,ice_conc_nh_ease2-250_cdr-v2p0_198607101200.nc,1986-07-10,1986,7,10,20.058024190090812,79.23467579737131
1300,ice_conc_nh_ease2-250_cdr-v2p0_198607121200.nc,1986-07-12,1986,7,12,19.758519314349552,79.26950591686933
1301,ice_conc_nh_ease2-250_cdr-v2p0_198607141200.nc,1986-07-14,1986,7,14,20.988714196690534,79.97990677635775
1302,ice_conc_nh_ease2-250_cdr-v2p0_198607161200.nc,1986-07-16,1986,7,16,19.58801847757648,80.2482517506621
1303,ice_conc_nh_ease2-250_cdr-v2p0_198607181200.nc,1986-07-18,1986,7,18,19.28996973871825,80.45740719855998
1304,ice_conc_nh_ease2-250_cdr-v2p0_198607201200.nc,1986-07-20,1986,7,20,19.083076867294434,80.67298190548678
1305,ice_conc_nh_ease2-250_cdr-v2p0_198607221200.nc,1986-07-22,1986,7,22,18.923902449857348,80.66186159517483
1306,ice_conc_nh_ease2-250_cdr-v2p0_198607241200.nc,1986-07-24,1986,7,24,18.790430428761397,80.62239430775708
1307,ice_conc_nh_ease2-250_cdr-v2p0_198607261200.nc,1986-07-26,1986,7,26,19.716620861303273,80.70471272546943
