,filename,date,year,month,day,lon_10,lat_10,lon_20,lat_20,lon_30,lat_30,lon_40,lat_40,lon_50,lat_50,lon_60,lat_60,lon_70,lat_70,lon_80,lat_80,lon_90,lat_90
5958,ice_conc_nh_ease2-250_cdr-v2p0_200001011200.nc,2000-01-01,2000,1,1,21.487103296306806,78.76685678701078,21.44093473200887,78.87959845077218,21.5089643544095,78.9765560188382,21.753548077851203,79.00364447075731,21.526624795294193,79.08971148719316,22.51352642392983,79.10818438787459,23.14290045549797,79.17932999703618,23.749035469370284,79.2533923948872,25.312403058714022,80.99218850409194
5959,ice_conc_nh_ease2-250_cdr-v2p0_200001021200.nc,2000-01-02,2000,1,2,21.401499611802564,78.57520226192321,21.629188703668454,78.66825970798305,21.471959205009572,79.00085223102728,21.84569317581654,79.07462248837663,22.405080005300775,79.11052985948675,22.941059678107763,79.14629548869321,23.38472349431789,79.23783456761386,23.660415183977655,79.28175546437147,26.031649253076296,80.13239600869143
5960,ice_conc_nh_ease2-250_cdr-v2p0_200001031200.nc,2000-01-03,2000,1,3,21.364100726690925,78.55415158715978,21.358209578687568,78.7003992249837,21.448646312716225,79.02961264072458,21.36789782030881,79.12639318197591,21.376559520491313,79.19989278311958,22.979339523724278,79.19173957195154,23.501159533828584,79.26735702032985,23.795083435992222,79.33510331916568,26.034152308085545,80.79172697423816
5961,ice_conc_nh_ease2-250_cdr-v2p0_200001041200.nc,2000-01-04,2000,1,4,21.411440896620856,78.48006322553285,21.48422614290979,78.57274967610176,21.323604533313713,79.03421736930066,22.372952487821784,79.06864337339893,22.87669122622265,79.21331741100649,23.094329016676078,79.24407712696504,23.47504510217046,79.338959721149,25.352009875509744,79.80861445670251,29.23358541943055,78.54740619919774
5962,ice_conc_nh_ease2-250_cdr-v2p0_200001051200.nc,2000-01-05,2000,1,5,21.180789186438822,78.54838414205561,21.257722587110855,78.67903799768526,22.25090206197833,79.11477896418297,22.54142244142441,79.15926528254234,22.972029559122955,79.28632645502417,22.95695623464269,79.35734433748443,23.63057900634205,79.3809281113287,25.678191867049964,80.08502113164417,30.203115904899,78.67971552359674
5963,ice_conc_nh_ease2-250_cdr-v2p0_200001061200.nc,2000-01-06,2000,1,6,21.436807020686153,78.53334174975298,21.372979519762694,79.13194866788109,21.49040421526698,79.26537891102832,22.485491860207272,79.34468711556589,22.79227323634195,79.44107395459551,23.04534495300685,79.48961042258574,24.757970222400655,80.0227372094024,28.790440580981066,78.9392025053781,29.84098781245283,78.8313805989156
5964,ice_conc_nh_ease2-250_cdr-v2p0_200001071200.nc,2000-01-07,2000,1,7,20.853334871945187,79.94048108470518,21.11234713750069,80.0137214079977,22.82578778587603,80.17119530830088,23.47484225816562,80.1933275717989,23.55943051172001,80.28188389288337,24.106779159114694,80.35157388172266,24.902855719959376,80.41123979249369,26.35683086584568,80.34938685010002,29.322282774965874,83.25840420029536
5965,ice_conc_nh_ease2-250_cdr-v2p0_200001081200.nc,2000-01-08,2000,1,8,21.153832919183408,80.19083282511147,22.422231387132904,80.27771200045402,23.01980601085915,80.42768036586855,23.332597664737957,80.51268172766355,24.06515559256283,80.5821516043532,24.11040206196552,80.5916483573689,25.090379192821466,80.70527181327806,29.06109837855212,79.50916055283314,29.22900000717127,83.39006906394044
5966,ice_conc_nh_ease2-250_cdr-v2p0_200001091200.nc,2000-01-09,2000,1,9,21.09843863078335,80.29325770487357,22.356747359206725,80.40755443724622,23.088126961450893,80.52749740511946,23.556485521504893,80.62706938141442,24.08872728295743,80.62571045205405,24.03048720522335,80.68709354463174,24.96380650896275,80.79224397454047,28.33556548200705,79.57855194571992,29.090035975305625,79.51675110424965
5967,ice_conc_nh_ease2-250_cdr-v2p0_200001101200.nc,2000-01-10,2000,1,10,20.837934322417613,80.02063449521545,22.565011458276867,80.15298598777821,23.53802705133172,80.30346926228279,23.698942637450944,80.43719436599025,23.55472005907992,80.53134195262106,23.77760126725693,80.62375032339264,24.4489173885965,80.68604445119624,28.619842520032872,79.62122635113698,29.308659487691987,79.50330942533351
