,filename,date,year,month,day,lon_50,lat_50
1961,ice_conc_nh_ease2-250_cdr-v2p0_198901011200.nc,1989-01-01,1989,1,1,19.254248285337955,76.58383261138694
1962,ice_conc_nh_ease2-250_cdr-v2p0_198901021200.nc,1989-01-02,1989,1,2,19.361698416480312,76.74953155197382
1963,ice_conc_nh_ease2-250_cdr-v2p0_198901031200.nc,1989-01-03,1989,1,3,19.006347968971678,76.89500587304258
1964,ice_conc_nh_ease2-250_cdr-v2p0_198901041200.nc,1989-01-04,1989,1,4,18.91949052014057,76.7825146211576
1965,ice_conc_nh_ease2-250_cdr-v2p0_198901051200.nc,1989-01-05,1989,1,5,19.0677800991722,76.73478798497598
1966,ice_conc_nh_ease2-250_cdr-v2p0_198901061200.nc,1989-01-06,1989,1,6,19.35684708848281,76.65010146489317
1967,ice_conc_nh_ease2-250_cdr-v2p0_198901071200.nc,1989-01-07,1989,1,7,18.850071507512176,76.63406120343971
1968,ice_conc_nh_ease2-250_cdr-v2p0_198901081200.nc,1989-01-08,1989,1,8,18.80099357291421,76.63361892481849
1969,ice_conc_nh_ease2-250_cdr-v2p0_198901091200.nc,1989-01-09,1989,1,9,19.127998399035825,76.59145071785075
1970,ice_conc_nh_ease2-250_cdr-v2p0_198901101200.nc,1989-01-10,1989,1,10,18.34351852866789,76.62775200476666
1971,ice_conc_nh_ease2-250_cdr-v2p0_198901111200.nc,1989-01-11,1989,1,11,18.312040108014912,76.58203168738726
1972,ice_conc_nh_ease2-250_cdr-v2p0_198901121200.nc,1989-01-12,1989,1,12,18.24748283542804,76.6481824121087
1973,ice_conc_nh_ease2-250_cdr-v2p0_198901131200.nc,1989-01-13,1989,1,13,18.983755338533246,76.58081582513915
1974,ice_conc_nh_ease2-250_cdr-v2p0_198901151200.nc,1989-01-15,1989,1,15,19.140555926231464,77.07484159866226
1975,ice_conc_nh_ease2-250_cdr-v2p0_198901161200.nc,1989-01-16,1989,1,16,18.94116644329169,77.08390208665281
1976,ice_conc_nh_ease2-250_cdr-v2p0_198901171200.nc,1989-01-17,1989,1,17,18.99123252301836,77.03102043149556
1977,ice_conc_nh_ease2-250_cdr-v2p0_198901181200.nc,1989-01-18,1989,1,18,19.30447908824897,76.97022695700211
1978,ice_conc_nh_ease2-250_cdr-v2p0_198901191200.nc,1989-01-19,1989,1,19,19.248339118796853,77.186437386157
1979,ice_conc_nh_ease2-250_cdr-v2p0_198901201200.nc,1989-01-20,1989,1,20,19.358026370978727,77.15341961384048
1980,ice_conc_nh_ease2-250_cdr-v2p0_198901211200.nc,1989-01-21,1989,1,21,19.464507117091724,76.99979136225072
1981,ice_conc_nh_ease2-250_cdr-v2p0_198901221200.nc,1989-01-22,1989,1,22,19.923755657202154,76.84712358136726
1982,ice_conc_nh_ease2-250_cdr-v2p0_198901231200.nc,1989-01-23,1989,1,23,19.40998248807955,76.8300594146976
1983,ice_conc_nh_ease2-250_cdr-v2p0_198901241200.nc,1989-01-24,1989,1,24,19.64997485496232,76.757873151782
1984,ice_conc_nh_ease2-250_cdr-v2p0_198901251200.nc,1989-01-25,1989,1,25,19.3789303579695,76.97313505905471
1985,ice_conc_nh_ease2-250_cdr-v2p0_198901261200.nc,1989-01-26,1989,1,26,19.452202651491675,77.03744161533756
1986,ice_conc_nh_ease2-250_cdr-v2p0_198901271200.nc,1989-01-27,1989,1,27,19.361562778672536,76.90432370972937
1987,ice_conc_nh_ease2-250_cdr-v2p0_198901281200.nc,1989-01-28,1989,1,28,19.488744194817006,76.95121610641706
1988,ice_conc_nh_ease2-250_cdr-v2p0_198901291200.nc,1989-01-29,1989,1,29,19.106279009848738,76.91509310675812
1989,ice_conc_nh_ease2-250_cdr-v2p0_198901301200.nc,1989-01-30,1989,1,30,19.418147829621176,76.81279912559413
1990,ice_conc_nh_ease2-250_cdr-v2p0_198901311200.nc,1989-01-31,1989,1,31,19.58480715065658,76.70371610552729
1991,ice_conc_nh_ease2-250_cdr-v2p0_198902011200.nc,1989-02-01,1989,2,1,20.055945331107054,76.71856930608124
1992,ice_conc_nh_ease2-250_cdr-v2p0_198902021200.nc,1989-02-02,1989,2,2,19.80249232830865,76.7665920447946
1993,ice_conc_nh_ease2-250_cdr-v2p0_198902031200.nc,1989-02-03,1989,2,3,19.09595074423146,76.77141202962203
1994,ice_conc_nh_ease2-250_cdr-v2p0_198902041200.nc,1989-02-04,1989,2,4,19.53323596285222,76.76329320681215
1995,ice_conc_nh_ease2-250_cdr-v2p0_198902051200.nc,1989-02-05,1989,2,5,19.28863053794437,76.80833145782303
1996,ice_conc_nh_ease2-250_cdr-v2p0_198902061200.nc,1989-02-06,1989,2,6,20.35851635544956,76.57959540824659
1997,ice_conc_nh_ease2-250_cdr-v2p0_198902071200.nc,1989-02-07,1989,2,7,20.309195009783416,76.56677323218213
1998,ice_conc_nh_ease2-250_cdr-v2p0_198902081200.nc,1989-02-08,1989,2,8,20.390410391005144,76.50656879583316
1999,ice_conc_nh_ease2-250_cdr-v2p0_198902091200.nc,1989-02-09,1989,2,9,20.552641835013667,76.51838561159693
2000,ice_conc_nh_ease2-250_cdr-v2p0_198902101200.nc,1989-02-10,1989,2,10,20.420442128157724,76.6957334753209
2001,ice_conc_nh_ease2-250_cdr-v2p0_198902111200.nc,1989-02-11,1989,2,11,20.558947846473398,76.9050369103373
2002,ice_conc_nh_ease2-250_cdr-v2p0_198902121200.nc,1989-02-12,1989,2,12,20.350949340688295,77.05956345117784
2003,ice_conc_nh_ease2-250_cdr-v2p0_198902131200.nc,1989-02-13,1989,2,13,20.153652648260547,77.18513256881616
2004,ice_conc_nh_ease2-250_cdr-v2p0_198902141200.nc,1989-02-14,1989,2,14,20.305202671338606,77.1546014014154
2005,ice_conc_nh_ease2-250_cdr-v2p0_198902151200.nc,1989-02-15,1989,2,15,20.30326146945845,77.14751883757145
2006,ice_conc_nh_ease2-250_cdr-v2p0_198902161200.nc,1989-02-16,1989,2,16,19.588582363518274,77.12640571980963
2007,ice_conc_nh_ease2-250_cdr-v2p0_198902171200.nc,1989-02-17,1989,2,17,19.422959751693778,76.98787091148084
2008,ice_conc_nh_ease2-250_cdr-v2p0_198902181200.nc,1989-02-18,1989,2,18,19.489142142711593,76.87409602711874
2009,ice_conc_nh_ease2-250_cdr-v2p0_198902191200.nc,1989-02-19,1989,2,19,19.829290992656937,76.8813770213954
2010,ice_conc_nh_ease2-250_cdr-v2p0_198902201200.nc,1989-02-20,1989,2,20,19.288037528986177,77.02711079939542
2011,ice_conc_nh_ease2-250_cdr-v2p0_198902211200.nc,1989-02-21,1989,2,21,19.289479843948953,76.93821818701119
2012,ice_conc_nh_ease2-250_cdr-v2p0_198902221200.nc,1989-02-22,1989,2,22,19.82217187239628,76.8148345682233
2013,ice_conc_nh_ease2-250_cdr-v2p0_198902231200.nc,1989-02-23,1989,2,23,19.45788030124122,76.84552177136925
2014,ice_conc_nh_ease2-250_cdr-v2p0_198902241200.nc,1989-02-24,1989,2,24,19.387000218474668,76.87190288741557
2015,ice_conc_nh_ease2-250_cdr-v2p0_198902251200.nc,1989-02-25,1989,2,25,19.068861603245004,76.95953034331438
2016,ice_conc_nh_ease2-250_cdr-v2p0_198902261200.nc,1989-02-26,1989,2,26,19.244924548830404,76.9446948639884
2017,ice_conc_nh_ease2-250_cdr-v2p0_198902271200.nc,1989-02-27,1989,2,27,19.029828796837922,76.90641209018081
2018,ice_conc_nh_ease2-250_cdr-v2p0_198902281200.nc,1989-02-28,1989,2,28,18.92508563004808,76.812552286315
2019,ice_conc_nh_ease2-250_cdr-v2p0_198903011200.nc,1989-03-01,1989,3,1,19.116690364740457,76.75825984673077
2020,ice_conc_nh_ease2-250_cdr-v2p0_198903021200.nc,1989-03-02,1989,3,2,18.717131222772014,76.92508973031278
2021,ice_conc_nh_ease2-250_cdr-v2p0_198903031200.nc,1989-03-03,1989,3,3,18.79472306807172,76.91716957474706
2022,ice_conc_nh_ease2-250_cdr-v2p0_198903041200.nc,1989-03-04,1989,3,4,19.03996355072726,76.9932267847592
2023,ice_conc_nh_ease2-250_cdr-v2p0_198903051200.nc,1989-03-05,1989,3,5,18.79504163362733,77.0266116136023
2024,ice_conc_nh_ease2-250_cdr-v2p0_198903061200.nc,1989-03-06,1989,3,6,18.957985136013715,76.94503437432444
2025,ice_conc_nh_ease2-250_cdr-v2p0_198903071200.nc,1989-03-07,1989,3,7,19.047953932586122,77.03275252045746
2026,ice_conc_nh_ease2-250_cdr-v2p0_198903081200.nc,1989-03-08,1989,3,8,19.183126651117146,77.08962125014794
2027,ice_conc_nh_ease2-250_cdr-v2p0_198903091200.nc,1989-03-09,1989,3,9,19.295068890379927,77.01681063088563
2028,ice_conc_nh_ease2-250_cdr-v2p0_198903101200.nc,1989-03-10,1989,3,10,19.04847908561756,77.26329904156944
2029,ice_conc_nh_ease2-250_cdr-v2p0_198903111200.nc,1989-03-11,1989,3,11,20.440131404370348,77.58979964273905
2030,ice_conc_nh_ease2-250_cdr-v2p0_198903121200.nc,1989-03-12,1989,3,12,19.092170980411176,77.86570962597118
2031,ice_conc_nh_ease2-250_cdr-v2p0_198903131200.nc,1989-03-13,1989,3,13,19.050401074922938,77.77724142786339
2032,ice_conc_nh_ease2-250_cdr-v2p0_198903141200.nc,1989-03-14,1989,3,14,19.377762711429636,77.7771769370725
2033,ice_conc_nh_ease2-250_cdr-v2p0_198903151200.nc,1989-03-15,1989,3,15,18.922276074116063,77.76459900508775
2034,ice_conc_nh_ease2-250_cdr-v2p0_198903161200.nc,1989-03-16,1989,3,16,18.42654174402513,77.80756226009966
2035,ice_conc_nh_ease2-250_cdr-v2p0_198903171200.nc,1989-03-17,1989,3,17,18.623625684556394,77.82888835983968
2036,ice_conc_nh_ease2-250_cdr-v2p0_198903181200.nc,1989-03-18,1989,3,18,18.441838544366895,77.74375658976354
2037,ice_conc_nh_ease2-250_cdr-v2p0_198903191200.nc,1989-03-19,1989,3,19,18.23064461164021,77.68485527031953
2038,ice_conc_nh_ease2-250_cdr-v2p0_198903201200.nc,1989-03-20,1989,3,20,17.986794412983276,77.68418791363678
2039,ice_conc_nh_ease2-250_cdr-v2p0_198903211200.nc,1989-03-21,1989,3,21,18.160876088961427,77.81529136969974
2040,ice_conc_nh_ease2-250_cdr-v2p0_198903221200.nc,1989-03-22,1989,3,22,17.727091430665002,77.82458990164395
